Date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,IYR,VOX,SPY
2013-01-04,80800600.0,100018600.0,273550850.0,44358600.0,93700800.0,41172800.0,86857800.0,31332100.0,66020800.0,47663000.0,1307000.0,697573700.0
2013-01-11,61448800.0,74909600.0,283734175.0,38619100.0,79291400.0,18951600.0,73577200.0,24958500.0,39220800.0,27156300.0,195600.0,566665900.0
2013-01-18,78614600.0,101060600.0,310361568.0,41738300.0,81263400.0,24515400.0,57621800.0,24588500.0,55292400.0,40292200.0,154600.0,591328800.0
2013-01-25,68424000.0,67870400.0,237131347.0,27782800.0,90947600.0,15919800.0,54438600.0,26199700.0,34222800.0,23351500.0,184200.0,510031400.0
2013-02-01,80598200.0,102747600.0,239238203.0,36621500.0,65417400.0,23588400.0,77129600.0,29894100.0,53183400.0,39926900.0,246900.0,596648600.0
2013-02-08,60410400.0,110248200.0,273774646.0,43801000.0,94026200.0,30928600.0,66186800.0,30340400.0,46260600.0,41448500.0,156800.0,677372500.0
2013-02-15,73753200.0,83010200.0,270072292.0,37176300.0,64366000.0,23086500.0,60534200.0,25827000.0,59521600.0,28284100.0,144000.0,517551100.0
2013-02-22,76576000.0,78583400.0,240536908.0,44420300.0,73170200.0,34529900.0,65538400.0,27600000.0,56281800.0,41916500.0,119900.0,545293800.0
2013-03-01,117036400.0,129713400.0,397033446.0,58024100.0,72217800.0,36590800.0,80371000.0,31327700.0,57310800.0,43568300.0,126900.0,880703700.0
2013-03-08,73258400.0,89779200.0,342142048.0,55886900.0,71854600.0,27709800.0,76626400.0,25021000.0,48432200.0,41278000.0,234200.0,524491200.0
2013-03-15,67685800.0,93421600.0,275286438.0,39484400.0,62634400.0,26415900.0,66819400.0,25015500.0,41054000.0,41780200.0,129300.0,546984500.0
2013-03-22,56826000.0,86808800.0,333187876.0,49515700.0,59922200.0,31448400.0,55150600.0,26753800.0,55365600.0,45107500.0,168300.0,647799500.0
2013-03-29,46445800.0,58721400.0,191736991.0,41606300.0,46892400.0,23908000.0,50237200.0,24349600.0,30050400.0,35760900.0,441600.0,441062300.0
2013-04-05,95039200.0,123863800.0,327403530.0,72907100.0,59939400.0,42788000.0,61345800.0,43450600.0,51883000.0,48531600.0,209100.0,646416800.0
2013-04-12,78747000.0,116847200.0,313420602.0,47812100.0,69675400.0,35175400.0,62016600.0,35984800.0,57706200.0,39630500.0,1057000.0,550706900.0
2013-04-19,136358400.0,191664800.0,384019437.0,88142600.0,122319000.0,52882000.0,86107000.0,59154800.0,79817600.0,59484800.0,448600.0,908872400.0
2013-04-26,74927000.0,131623800.0,266296076.0,52734100.0,74317800.0,70854600.0,90464800.0,45185200.0,44196000.0,29755000.0,474800.0,596455400.0
2013-05-03,79939800.0,130440600.0,241797206.0,50335800.0,94368800.0,47644900.0,95685600.0,37454500.0,41629600.0,43558900.0,651700.0,584067600.0
2013-05-10,53420400.0,100469800.0,268073516.0,55894100.0,73947200.0,50483500.0,118866800.0,54718000.0,41653000.0,34764700.0,285700.0,464602100.0
2013-05-17,52905200.0,113569000.0,244096714.0,54480000.0,89731200.0,45604600.0,109107000.0,44733600.0,44416800.0,46656800.0,248300.0,561277200.0
2013-05-24,69548400.0,124653200.0,338964713.0,61604400.0,106350200.0,66021700.0,158659200.0,49994000.0,57784200.0,68116100.0,294000.0,787545500.0
2013-05-31,49035000.0,101086800.0,260531056.0,41433300.0,60681400.0,86916300.0,202436400.0,48855200.0,45978600.0,73726200.0,614500.0,588687100.0
2013-06-07,76923600.0,162097400.0,462454571.0,78650700.0,96887400.0,100114700.0,192253600.0,63217000.0,80495400.0,100700100.0,329200.0,926323300.0
2013-06-14,65677400.0,101352000.0,387781742.0,51539400.0,72074400.0,67934700.0,118727000.0,38407100.0,60246000.0,87045300.0,166800.0,747319300.0
2013-06-21,82663400.0,159873600.0,406488387.0,65067300.0,104047000.0,99153600.0,185224600.0,83075500.0,85971400.0,115283500.0,1300500.0,1050353400.0
2013-06-28,71362000.0,123258200.0,375671164.0,63174900.0,111218400.0,77177500.0,118070400.0,46400500.0,59094400.0,90991100.0,330100.0,809325800.0
2013-07-05,44551600.0,72433600.0,225194462.0,40467600.0,99745600.0,31824500.0,83977600.0,39329900.0,43406600.0,51657200.0,147500.0,484451800.0
2013-07-12,43240000.0,109824000.0,350333859.0,58721400.0,93325000.0,42099500.0,90800800.0,30301300.0,82014400.0,53738300.0,353200.0,588605500.0
2013-07-19,60052000.0,90292400.0,221571631.0,51831600.0,65740800.0,42087000.0,92362800.0,29103200.0,45096400.0,43218800.0,168100.0,458478400.0
2013-07-26,47494200.0,77203600.0,199252123.0,36010900.0,52540800.0,33066800.0,73042200.0,23975600.0,37208800.0,38896300.0,152300.0,492075500.0
2013-08-02,50894000.0,92617000.0,202127492.0,46397700.0,57104200.0,30126200.0,97853800.0,31253500.0,41400400.0,60438800.0,182600.0,508848400.0
2013-08-09,40874600.0,70546600.0,183324705.0,32126500.0,46066800.0,21327300.0,75666600.0,19247100.0,29398000.0,30741900.0,207700.0,420361400.0
2013-08-16,49294600.0,78423400.0,224861600.0,39935000.0,58532000.0,30720200.0,102321600.0,30889500.0,71002400.0,71813700.0,457900.0,513028500.0
2013-08-23,43693000.0,90201200.0,227992279.0,34208200.0,50626200.0,29055200.0,107730800.0,24439300.0,41303000.0,79888900.0,151100.0,537622800.0
2013-08-30,49522200.0,98621600.0,255603855.0,41325500.0,60208200.0,63630900.0,75816200.0,24768600.0,51333600.0,30393400.0,76100.0,610563900.0
2013-09-06,38344200.0,60525200.0,176576487.0,33691000.0,46825000.0,33134800.0,77987600.0,20036900.0,48844000.0,44216500.0,91300.0,462611500.0
2013-09-13,64477800.0,89937400.0,204081951.0,49266000.0,63730400.0,35727800.0,137613600.0,24307700.0,47563800.0,47047300.0,107700.0,443889200.0
2013-09-20,80665000.0,95494400.0,257822363.0,59685800.0,75635400.0,39714900.0,206604200.0,32458800.0,68805000.0,98179400.0,82900.0,671767100.0
2013-09-27,47890400.0,80290800.0,256134908.0,33753400.0,57294200.0,29690200.0,114854400.0,24194500.0,50421200.0,44592900.0,70600.0,504544800.0
2013-10-04,54434000.0,96889400.0,240442490.0,53513400.0,71321000.0,36501200.0,81655400.0,38406900.0,52521200.0,74527700.0,560000.0,658023000.0
2013-10-11,62562600.0,112729600.0,365212588.0,62840700.0,80087400.0,35234700.0,100637000.0,34744600.0,79497600.0,61647200.0,92700.0,744278000.0
2013-10-18,55688200.0,115207400.0,312731118.0,58529700.0,75876200.0,35996000.0,156542600.0,38609700.0,70267600.0,70600500.0,129600.0,696972000.0
2013-10-25,47644000.0,111192200.0,187703742.0,41280800.0,67615600.0,33917600.0,111240200.0,21878900.0,48371600.0,47922500.0,665300.0,500226000.0
2013-11-01,53681400.0,93914400.0,198390299.0,42951500.0,97814400.0,80655700.0,118641800.0,41169800.0,60778000.0,49905000.0,191100.0,588982000.0
2013-11-08,47517400.0,116941200.0,224015534.0,37784700.0,70443800.0,46622200.0,118903200.0,24850000.0,62971400.0,45978700.0,133300.0,552563000.0
2013-11-15,42431000.0,83602200.0,205441959.0,44834300.0,70945600.0,30236000.0,109838800.0,23580800.0,54812200.0,43031200.0,249600.0,456701000.0
2013-11-22,39382400.0,95732600.0,207496252.0,37740100.0,45034000.0,30551000.0,104725800.0,23570700.0,47092400.0,38069500.0,210700.0,497733000.0
2013-11-29,28462000.0,61646400.0,102834909.0,26776900.0,50669400.0,14200600.0,60198200.0,17592600.0,26937000.0,22268100.0,111400.0,281150900.0
2013-12-06,60897000.0,104485800.0,208438705.0,38068200.0,51820800.0,32428200.0,83166200.0,21060900.0,43408200.0,52977700.0,151700.0,573984000.0
2013-12-13,39146800.0,122926400.0,282364441.0,42453200.0,60036000.0,46152300.0,79023000.0,27395800.0,42283400.0,44154400.0,618000.0,505064000.0
2013-12-20,84046800.0,128371800.0,376745458.0,69153300.0,92378800.0,41600700.0,132104200.0,35058400.0,60658000.0,62174100.0,189400.0,754605200.0
2013-12-27,19667600.0,60171600.0,78590610.0,20617300.0,34608400.0,31262100.0,89917200.0,12402000.0,27710600.0,27991300.0,371600.0,256145800.0
2014-01-03,33127200.0,71938000.0,116788417.0,26960600.0,50481600.0,31057800.0,93736400.0,20796500.0,27793200.0,27388000.0,313600.0,344004400.0
2014-01-10,39901000.0,99083800.0,226244012.0,45964700.0,71369800.0,81144200.0,140308200.0,36569800.0,45332800.0,46946600.0,305100.0,483464500.0
2014-01-17,49280400.0,131075200.0,295540696.0,45310200.0,71617400.0,39300200.0,77433600.0,42210600.0,61690600.0,40957300.0,196500.0,533573200.0
2014-01-24,59127400.0,111220600.0,224852737.0,51621000.0,64849600.0,36660100.0,75287800.0,31243500.0,63341600.0,41767300.0,269400.0,491066100.0
2014-01-31,70792600.0,147082200.0,324805012.0,67662900.0,103304600.0,91392200.0,99563000.0,56448800.0,97855400.0,49703900.0,845300.0,821519600.0
2014-02-07,98448200.0,196428200.0,367742416.0,81823700.0,101018200.0,82077700.0,119757200.0,61612300.0,128570000.0,65941500.0,287200.0,887744800.0
2014-02-14,75677600.0,96120800.0,224456478.0,55223000.0,82277000.0,37129700.0,77384000.0,41455100.0,51908600.0,49660200.0,239400.0,501791200.0
2014-02-21,48571200.0,107391400.0,197342471.0,39221200.0,55255600.0,25711100.0,77878600.0,36655500.0,37913000.0,42016100.0,762500.0,430099700.0
2014-02-28,77194400.0,116106800.0,270502525.0,46041500.0,68855800.0,24061000.0,78494400.0,37093200.0,49246400.0,47799600.0,284600.0,574548900.0
2014-03-07,74502000.0,102989200.0,316292525.0,62882800.0,90851600.0,34465300.0,121169000.0,56156100.0,60446400.0,62578500.0,182800.0,620701300.0
2014-03-14,62104600.0,104854800.0,248518958.0,65063100.0,83415200.0,35160800.0,121906600.0,43187800.0,57011400.0,47079100.0,159700.0,587706600.0
2014-03-21,65059000.0,99161200.0,355384530.0,57018100.0,92207000.0,35775200.0,139152400.0,45382100.0,45010800.0,70712000.0,149800.0,656800400.0
2014-03-28,55854000.0,94238200.0,303030470.0,54044300.0,89554000.0,37374800.0,98762600.0,74864500.0,74411800.0,48339500.0,194000.0,589131000.0
2014-04-04,57989400.0,106994600.0,244094744.0,58348700.0,85341600.0,35449100.0,99189800.0,58346800.0,57134000.0,57481700.0,334600.0,514528000.0
2014-04-11,54035000.0,111735800.0,366604479.0,56071300.0,95018200.0,49931500.0,154387800.0,77199500.0,69404600.0,49243800.0,560500.0,693927000.0
2014-04-18,40709200.0,127964000.0,281421864.0,43379800.0,70926000.0,19177000.0,110129600.0,66752400.0,48195600.0,46847900.0,237000.0,499927000.0
2014-04-25,38509000.0,82323800.0,175038598.0,48655800.0,63682600.0,31039800.0,133097600.0,37575400.0,53017200.0,31711500.0,435500.0,416538000.0
2014-05-02,59445400.0,99375000.0,203241178.0,54089300.0,76817200.0,31247900.0,209500800.0,42790000.0,59676600.0,47487100.0,262500.0,511868000.0
2014-05-09,37883600.0,89644000.0,212755208.0,32517500.0,53669800.0,22296100.0,132908000.0,37403100.0,45523400.0,50209700.0,162900.0,445134000.0
2014-05-16,47192800.0,82894200.0,176279569.0,47378900.0,59082200.0,21617300.0,128019000.0,27604400.0,47349200.0,55576400.0,220100.0,478175000.0
2014-05-23,30806800.0,55430000.0,130669789.0,30301500.0,36368200.0,19698100.0,90536000.0,19241800.0,37438400.0,30156100.0,261400.0,387217800.0
2014-05-30,24678000.0,51658200.0,120775995.0,27381100.0,46669200.0,18589800.0,80153000.0,18108500.0,39017600.0,31669600.0,139600.0,279426000.0
2014-06-06,33431600.0,52711400.0,143328286.0,29059700.0,50193000.0,15563600.0,77562000.0,19415300.0,26720800.0,54245300.0,268400.0,356031000.0
2014-06-13,36348000.0,73352000.0,163033271.0,37615700.0,52782200.0,22773300.0,105568000.0,25612000.0,41141200.0,51431400.0,518900.0,379387000.0
2014-06-20,64210200.0,112138400.0,169072679.0,40125600.0,76966400.0,62306000.0,197675600.0,26864600.0,42804600.0,46954500.0,180900.0,464041000.0
2014-06-27,51697800.0,111740200.0,138262351.0,34188700.0,79171800.0,33813900.0,102711200.0,44451400.0,40856000.0,33420400.0,123100.0,405387100.0
2014-07-04,53497600.0,45551000.0,129849204.0,34608100.0,38284600.0,22545100.0,104094400.0,21085000.0,19680400.0,30873700.0,183900.0,266085000.0
2014-07-11,41924400.0,98893200.0,154461080.0,46829700.0,64414800.0,22710900.0,111165400.0,25431800.0,77278400.0,38724600.0,268300.0,406114000.0
2014-07-18,39112800.0,88655000.0,163281318.0,43605300.0,60259200.0,25725000.0,76046400.0,31117200.0,80285400.0,48304300.0,156400.0,519679400.0
2014-07-25,29798400.0,65251800.0,121715001.0,40138800.0,65707800.0,27213400.0,59494000.0,26873400.0,42671600.0,31885100.0,160200.0,334607000.0
2014-08-01,63826200.0,120411600.0,258764570.0,74205500.0,111521600.0,81501700.0,124262400.0,45418400.0,85588800.0,53554700.0,219300.0,626687000.0
2014-08-08,51630800.0,131450200.0,238980186.0,80157400.0,81311600.0,48280000.0,254875800.0,45506000.0,99473600.0,47986600.0,255500.0,591595000.0
2014-08-15,50274000.0,92766800.0,158932072.0,44872100.0,64461600.0,37131900.0,75953200.0,24906000.0,47152800.0,35573800.0,198500.0,414545000.0
2014-08-22,32907200.0,66987400.0,164837917.0,56199600.0,48326600.0,19536000.0,73871000.0,22211900.0,37575600.0,50847800.0,150400.0,351220000.0
2014-08-29,22537000.0,44615000.0,126547292.0,20310000.0,44652000.0,11706100.0,69647800.0,20221100.0,24818400.0,23555400.0,161900.0,283264000.0
2014-09-05,37180000.0,73789200.0,121658254.0,28647300.0,49637600.0,23529900.0,79079200.0,23079500.0,37057600.0,38179500.0,184500.0,317301000.0
2014-09-12,39887000.0,118710000.0,183373083.0,31392500.0,76113000.0,21571700.0,115092600.0,34612200.0,26560600.0,63116500.0,172900.0,404171700.0
2014-09-19,44457600.0,119350400.0,245780352.0,41391000.0,99137800.0,36746400.0,121508800.0,31988900.0,41791000.0,68573400.0,228300.0,560507000.0
2014-09-26,41028600.0,138861600.0,239820589.0,44509200.0,67452800.0,43313000.0,93840600.0,38135000.0,48974600.0,63289200.0,193400.0,598069000.0
2014-10-03,85483200.0,211008800.0,282775595.0,67603700.0,89454800.0,62507200.0,114484000.0,47614900.0,60540600.0,57296000.0,249500.0,683066000.0
2014-10-10,102356800.0,342303600.0,362731753.0,98601500.0,140215600.0,54483800.0,138745800.0,62274400.0,102407600.0,63389200.0,218000.0,871766000.0
2014-10-17,155802400.0,541621600.0,450278135.0,143674200.0,238244400.0,87467700.0,196938000.0,115268300.0,137686400.0,71979700.0,323400.0,1312517000.0
2014-10-24,140366800.0,291617400.0,313146828.0,78952700.0,143985200.0,63330200.0,109179800.0,59492600.0,58364400.0,55480300.0,210500.0,709653000.0
2014-10-31,163469200.0,225818400.0,216360929.0,53043300.0,92032200.0,30136400.0,168721800.0,51062400.0,52283800.0,52557100.0,216300.0,592480000.0
2014-11-07,97822400.0,237116200.0,196551555.0,39427800.0,78612800.0,44833400.0,197475800.0,42846800.0,93290200.0,59386000.0,273900.0,475281000.0
2014-11-14,36790400.0,215019000.0,158687965.0,35136600.0,44262400.0,27462600.0,112042800.0,30661100.0,63011000.0,31624800.0,245700.0,376714100.0
2014-11-21,51807600.0,184488200.0,107611312.0,33022800.0,54979600.0,23102800.0,101148600.0,40221200.0,53332200.0,36713000.0,194900.0,454049700.0
2014-11-28,22594000.0,205287200.0,72293429.0,26223600.0,47062600.0,19355200.0,78926000.0,20251700.0,26576200.0,42846200.0,181900.0,265047000.0
2014-12-05,69010200.0,326802800.0,136371658.0,48621100.0,65026600.0,35126900.0,143253800.0,35119700.0,66582400.0,51837500.0,268900.0,429769700.0
2014-12-12,63393200.0,410002800.0,292281623.0,56981400.0,82406800.0,28124600.0,105423800.0,42552200.0,87704000.0,54356500.0,417100.0,754967700.0
2014-12-19,83052800.0,532484000.0,240597719.0,80029300.0,127078600.0,51269900.0,154443800.0,84158100.0,112779600.0,66689100.0,403500.0,1206138200.0
2014-12-26,27156200.0,176559400.0,70325922.0,20232900.0,35481000.0,15469600.0,110296600.0,40848900.0,56157200.0,32270400.0,245600.0,370776900.0
2015-01-02,25120000.0,173326400.0,112806377.0,23724700.0,49184400.0,31404400.0,139215000.0,25571400.0,83828600.0,33729500.0,196900.0,404984400.0
2015-01-09,57089800.0,343206400.0,218808527.0,67712800.0,91713000.0,47898100.0,161156400.0,70138400.0,70390400.0,58444100.0,394900.0,809915800.0
2015-01-16,57226000.0,398464800.0,303035886.0,80343900.0,108575600.0,53553800.0,139692800.0,68882000.0,82716400.0,53507100.0,440600.0,940434000.0
2015-01-23,39176400.0,221165600.0,219997302.0,41115000.0,82451800.0,36052500.0,99374800.0,37091200.0,86932200.0,37165400.0,339400.0,545806600.0
2015-01-30,54326200.0,305539200.0,263121572.0,61694600.0,126793200.0,43256300.0,115062200.0,54923700.0,62199600.0,42170600.0,798400.0,765883700.0
2015-02-06,59819600.0,363093200.0,280166369.0,64348300.0,82557600.0,42918600.0,195534600.0,73347400.0,90711200.0,69060400.0,413900.0,645251800.0
2015-02-13,35954000.0,251963800.0,177082428.0,35342100.0,71492800.0,28411800.0,226825400.0,43572500.0,49412800.0,43168800.0,556000.0,465687300.0
2015-02-20,25648000.0,182042200.0,116013502.0,23996200.0,38298000.0,20416900.0,173268400.0,29759900.0,30938400.0,50340300.0,276000.0,389980000.0
2015-02-27,26236200.0,167694400.0,152653356.0,29446300.0,56370600.0,20972100.0,123912400.0,37429600.0,41711400.0,62617100.0,543100.0,400719000.0
2015-03-06,32232200.0,154703600.0,206011912.0,35776800.0,74240600.0,32367000.0,193007400.0,44634400.0,100666800.0,64423700.0,324900.0,577315400.0
2015-03-13,35008600.0,179559200.0,204185601.0,45421200.0,108180000.0,38859100.0,135406800.0,44209900.0,56936000.0,45715800.0,400400.0,613490300.0
2015-03-20,54218200.0,208980000.0,210776622.0,61000500.0,124634000.0,77703000.0,145527000.0,55612700.0,57790600.0,64972200.0,254400.0,755050500.0
2015-03-27,34079600.0,140250800.0,159996395.0,43957300.0,71913000.0,42651900.0,109051800.0,55270000.0,46696200.0,53615500.0,232900.0,581117700.0
2015-04-03,25875000.0,109485000.0,128849386.0,27724800.0,60932200.0,45593000.0,94491000.0,45840500.0,49076600.0,38689600.0,260500.0,447153600.0
2015-04-10,20457200.0,128913400.0,108317660.0,37666500.0,61677800.0,27705800.0,98105800.0,37188300.0,43220600.0,44697400.0,266500.0,443228200.0
2015-04-17,25585000.0,163724400.0,193277588.0,38048500.0,83190600.0,27535500.0,102503000.0,35503000.0,54555600.0,40020500.0,253800.0,509113900.0
2015-04-24,33524800.0,117487400.0,121652467.0,41015400.0,56141800.0,23698300.0,106952400.0,40244600.0,40888600.0,35110000.0,273100.0,406927200.0
2015-05-01,42886600.0,132521600.0,176532787.0,50624700.0,92345200.0,33407100.0,127362000.0,73370100.0,73095800.0,66116600.0,372500.0,556611100.0
2015-05-08,47577000.0,157621800.0,181716896.0,42064300.0,82274200.0,32861200.0,151981200.0,50329800.0,63283800.0,69458700.0,397500.0,563435800.0
2015-05-15,35990800.0,119858200.0,171486056.0,35381200.0,76895800.0,23797300.0,140377000.0,31773000.0,72798800.0,58462400.0,351300.0,462547700.0
2015-05-22,22545200.0,100442800.0,129109126.0,32007100.0,53302400.0,26470800.0,98413600.0,32388600.0,43817800.0,33509900.0,198300.0,345719900.0
2015-05-29,23147800.0,99401800.0,140027604.0,30963100.0,65829400.0,28794900.0,74698200.0,38183100.0,36768800.0,34650200.0,355300.0,417416800.0
2015-06-05,34777600.0,124425200.0,180261732.0,42011900.0,68612400.0,33450300.0,147145200.0,32798400.0,52499600.0,55713100.0,234400.0,546278200.0
2015-06-12,26984400.0,98893600.0,215643995.0,32901700.0,73709000.0,39350400.0,93766600.0,34005500.0,43014400.0,40972400.0,176600.0,537908100.0
2015-06-19,32807600.0,114828600.0,249563091.0,45077900.0,103548600.0,40907000.0,140994600.0,38162300.0,49683600.0,49932100.0,763600.0,632747600.0
2015-06-26,25456600.0,89902800.0,175210692.0,29475400.0,58732400.0,27370200.0,118477200.0,33941000.0,52285200.0,47625000.0,295300.0,432762300.0
2015-07-03,46113000.0,105356200.0,206752236.0,47087100.0,75601000.0,31962300.0,96214800.0,35833400.0,56997200.0,39477000.0,151400.0,625900000.0
2015-07-10,58986400.0,151845800.0,220448096.0,57293600.0,118142000.0,54064400.0,167188800.0,47794900.0,56845200.0,51698200.0,189400.0,729385700.0
2015-07-17,40481000.0,123356000.0,193112264.0,36913200.0,65436000.0,29196200.0,96783400.0,29628900.0,38104400.0,37716800.0,164300.0,481406400.0
2015-07-24,51838600.0,127000800.0,154914703.0,42436800.0,79889400.0,33084500.0,101771800.0,36687500.0,34743800.0,31461500.0,171900.0,445343800.0
2015-07-31,87088600.0,187958400.0,142309140.0,53668500.0,85275200.0,37635900.0,115131600.0,45140500.0,47562800.0,37103900.0,240500.0,556268500.0
2015-08-07,60207200.0,177008400.0,152070970.0,44999500.0,82792400.0,32613500.0,149391800.0,48841500.0,63199400.0,58839900.0,184300.0,515462100.0
2015-08-14,45943000.0,191832200.0,234274196.0,38911700.0,111098200.0,29853500.0,143569600.0,37365200.0,51625200.0,44156200.0,165200.0,540645600.0
2015-08-21,56094800.0,183070600.0,301846248.0,64277300.0,113809000.0,55696500.0,123340000.0,58333400.0,88049400.0,59225000.0,216600.0,864627700.0
2015-08-28,167033000.0,348269400.0,511213004.0,147391900.0,246078600.0,157196200.0,224658600.0,106410300.0,157132200.0,85686700.0,1784300.0,1650892700.0
2015-09-04,74985200.0,258028400.0,312156857.0,67346800.0,139672000.0,56308800.0,125242200.0,80026400.0,90999600.0,51384100.0,256500.0,938737300.0
2015-09-11,43564800.0,131884800.0,163931409.0,33131100.0,79982000.0,34568300.0,73987400.0,49068100.0,47506000.0,38983500.0,182400.0,543675700.0
2015-09-18,61070000.0,171148400.0,261406298.0,74654800.0,117734400.0,48970000.0,121306600.0,69515200.0,73270600.0,58837500.0,155400.0,792543900.0
2015-09-25,72303600.0,162940400.0,254011681.0,54965100.0,93568200.0,46901300.0,91681200.0,113711000.0,65763200.0,45259400.0,725200.0,666841300.0
2015-10-02,132434400.0,177472000.0,279632975.0,70248200.0,133177000.0,70798600.0,113341600.0,168406700.0,91111200.0,52970100.0,383400.0,843095800.0
2015-10-09,133986200.0,288667800.0,218833639.0,92863600.0,120794000.0,56810400.0,113374000.0,113360200.0,77185200.0,32449400.0,244600.0,621027000.0
2015-10-16,69172600.0,194600200.0,204722809.0,59040700.0,87919600.0,38763900.0,85209400.0,89924300.0,62217600.0,33713200.0,338500.0,492262800.0
2015-10-23,53992400.0,164581000.0,192954819.0,69834500.0,106731800.0,53732100.0,108171000.0,128613700.0,62155000.0,41612900.0,189400.0,576364400.0
2015-10-30,59200000.0,153421400.0,276555474.0,67941400.0,95390400.0,38634100.0,129904600.0,96358700.0,68700000.0,49151500.0,185200.0,504447900.0
2015-11-06,81364400.0,168855200.0,286904123.0,59286700.0,83037200.0,57013500.0,173421600.0,62441400.0,69684600.0,67226000.0,440800.0,466621600.0
2015-11-13,65341400.0,153666400.0,248340340.0,78460100.0,117399000.0,40185200.0,102334600.0,65010900.0,77761200.0,45938600.0,290600.0,549621600.0
2015-11-20,74771400.0,173340000.0,262948986.0,60574600.0,90592200.0,38525600.0,126033800.0,54010900.0,66446400.0,39381800.0,170700.0,542343400.0
2015-11-27,31021800.0,109654800.0,115162881.0,35948700.0,57815600.0,23414200.0,64694400.0,24789800.0,29406400.0,22483800.0,185000.0,253103500.0
2015-12-04,67439800.0,227777800.0,224332147.0,65518600.0,118392400.0,54334300.0,124662600.0,57501600.0,79918000.0,53540300.0,199600.0,678260500.0
2015-12-11,82761400.0,313626200.0,281407092.0,79815200.0,132961600.0,53720800.0,117730200.0,58545000.0,74378000.0,50587100.0,261700.0,695103200.0
2015-12-18,90891800.0,306304200.0,451999319.0,98804900.0,182304800.0,73983700.0,152769800.0,77000400.0,118578200.0,63461600.0,344000.0,957957800.0
2015-12-25,41383600.0,173464600.0,162288516.0,32873500.0,62248000.0,24117400.0,56909600.0,24862300.0,43517000.0,28401100.0,368400.0,369647300.0
2016-01-01,32131200.0,123827600.0,133281108.0,27485400.0,60034800.0,22499200.0,65047200.0,28866000.0,39190400.0,23596800.0,192800.0,336736200.0
2016-01-08,109033000.0,223218000.0,397767738.0,69535100.0,175276000.0,69063300.0,124936000.0,83731200.0,108767200.0,59843000.0,281100.0,908565200.0
2016-01-15,95753400.0,345903400.0,466771935.0,96922400.0,193824800.0,91706300.0,180501400.0,99717900.0,134742400.0,56602000.0,523500.0,1147082700.0
2016-01-22,87858600.0,338945800.0,342290629.0,72313000.0,165349000.0,78003500.0,133866200.0,66607400.0,112390200.0,64241600.0,1254400.0,845884700.0
2016-01-29,82400400.0,321279000.0,400587834.0,70132800.0,147313600.0,79865700.0,144434400.0,82211800.0,95339400.0,60433000.0,1026400.0,811418300.0
2016-02-05,131082200.0,313308200.0,501167059.0,90922900.0,184470000.0,99165600.0,267044600.0,84829600.0,106922600.0,55610800.0,1437800.0,844001500.0
2016-02-12,110727400.0,352405400.0,657151501.0,88879600.0,204144800.0,99196300.0,247925200.0,93240100.0,130858800.0,60132500.0,616200.0,870945200.0
2016-02-19,51243200.0,234082600.0,348316374.0,52859200.0,83159400.0,49155100.0,139246600.0,48040200.0,69621800.0,30174700.0,519800.0,473396200.0
2016-02-26,67850800.0,222374200.0,400794766.0,56844000.0,88201200.0,70066100.0,172183600.0,46708300.0,70875600.0,32111800.0,737400.0,606469800.0
2016-03-04,94617800.0,256737000.0,408285525.0,55941300.0,100848000.0,71052500.0,234812400.0,57235200.0,85985000.0,41832300.0,1183100.0,594598600.0
2016-03-11,64770000.0,284105800.0,376873851.0,58808400.0,122846200.0,62843300.0,168582000.0,54225100.0,68548400.0,36668100.0,1034300.0,613798300.0
2016-03-18,66314200.0,258181800.0,334317689.0,59412500.0,99840800.0,57852600.0,175711200.0,78693900.0,66243000.0,38829800.0,576300.0,568735200.0
2016-03-25,37193000.0,130536800.0,195379766.0,35957700.0,77069400.0,42034400.0,115027400.0,42981700.0,48043600.0,27450500.0,944600.0,335812000.0
2016-04-01,52459000.0,141055600.0,203894962.0,53194700.0,103455200.0,49788200.0,151782200.0,42942500.0,58217200.0,38760100.0,1564600.0,450704000.0
2016-04-08,52578600.0,163341400.0,245590656.0,56775600.0,97809000.0,54653800.0,171912200.0,90583300.0,70259200.0,37387800.0,692000.0,463898600.0
2016-04-15,40704400.0,188451400.0,269255399.0,55626700.0,77141600.0,55030700.0,121852800.0,46512700.0,48849600.0,35867500.0,539400.0,436419000.0
2016-04-22,57597800.0,188430200.0,294511457.0,58261600.0,93328000.0,87335800.0,180125600.0,53439700.0,44788000.0,42522000.0,534500.0,436894100.0
2016-04-29,54767400.0,184890000.0,271939594.0,65546900.0,128140600.0,56526700.0,181317600.0,58582100.0,58414400.0,35876500.0,398400.0,459000400.0
2016-05-06,74690200.0,153454000.0,220180599.0,66194700.0,118238800.0,56928100.0,171194600.0,54623100.0,61104000.0,43208000.0,1084300.0,417788100.0
2016-05-13,69202600.0,130872200.0,182293373.0,62560600.0,97742600.0,47438700.0,134035800.0,56402300.0,58741800.0,41045100.0,370800.0,419635000.0
2016-05-20,66039600.0,153673200.0,278121676.0,59187000.0,83491200.0,68445800.0,181290200.0,51464700.0,68429400.0,50332600.0,957500.0,532894700.0
2016-05-27,44065800.0,111612800.0,210691066.0,38342600.0,84018000.0,45402200.0,137366800.0,40846000.0,38628000.0,35607100.0,708600.0,348333700.0
