date,long_precision,short_precision,long_hit_rate,short_hit_rate,long_mean_ret,short_mean_ret,spread,n_etfs
2020-11-13,0.6666666666666666,1.0,0.6666666666666666,1.0,0.027348943451237503,-0.0200802182096328,0.0474291616608703,11
2020-11-20,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.02951334358359357,-0.009580330442587631,0.039093674026181205,11
2020-11-27,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,-0.003345074558156499,0.0051705466922011,-0.008515621250357598,11
2020-12-04,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.004245618925812566,-0.004633463829172167,0.008879082754984733,11
2020-12-11,0.0,0.3333333333333333,0.0,1.0,-0.009018642901539933,-0.0191409488972354,0.010122305995695465,11
2020-12-18,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,-0.0018407005996350673,-0.003608945116986,0.0017682445173509327,11
2020-12-25,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.0023506844363114002,-0.009022162980675466,0.011372847416986867,11
2021-01-01,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0190567402033649,0.018556877980068432,0.0004998622232964683,11
2021-01-08,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.016217163849700098,-0.0010283597190689,0.017245523568769,11
2021-01-15,0.0,0.6666666666666666,0.0,1.0,-0.015667469888229636,-0.029110473527454134,0.013443003639224498,11
2021-01-22,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.011850019931802602,0.0005595965209954003,0.011290423410807202,11
2021-01-29,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.003968927684712033,-0.0018245160401711008,-0.0021444116445409325,11
2021-02-05,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0145868699963456,0.004889668740912,0.0096972012554336,11
2021-02-12,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,-0.0003732468814352334,0.008000585122754368,-0.008373832004189601,11
2021-02-19,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.011664751523619635,0.024851587744171535,-0.0131868362205519,11
2021-02-26,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0173293453664993,0.025539690094645098,-0.008210344728145798,11
2021-03-05,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.018962036247870035,-0.005881894484412466,0.024843930732282502,11
2021-03-12,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0058601128481845,-0.021600341573788998,0.027460454421973497,11
2021-03-19,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.002793179679373467,-0.016083299378591032,0.0188764790579645,11
2021-03-26,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.0030596235439915662,-0.012352399444969233,0.0154120229889608,11
2021-04-02,0.0,1.0,0.0,1.0,-0.012335101757773631,-0.03750291486950963,0.025167813111736,11
2021-04-09,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.00038785568549496693,0.006177722742172968,-0.0057898670566780015,11
2021-04-16,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.00021413306609406602,0.0058804563696535665,-0.0056663233035595005,11
2021-04-23,0.6666666666666666,0.0,1.0,0.0,0.02048253709258603,0.0032401751987026664,0.017242361893883364,11
2021-04-30,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.004386918882234966,0.018746058674424866,-0.023132977556659832,11
2021-05-07,0.0,0.0,0.6666666666666666,0.0,0.004373205534672333,0.011174813729133233,-0.0068016081944609,11
2021-05-14,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.0014426072478906672,-0.012370247432688499,0.013812854680579165,11
2021-05-21,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,-0.009475499099727967,0.0006148554831411334,-0.010090354582869101,11
2021-05-28,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.0056481202910308335,0.0012975935697865336,-0.006945713860817367,11
2021-06-04,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,-0.000946117746551734,0.0041281431550596005,-0.005074260901611335,11
2021-06-11,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,-0.018096042944177337,-0.010935489768083633,-0.007160553176093704,11
2021-06-18,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.006757905156954999,-0.003907513737760434,0.010665418894715433,11
2021-06-25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,-0.004753406109386633,-0.011524012163842868,0.006770606054456235,11
2021-07-02,0.3333333333333333,0.0,0.3333333333333333,0.0,-0.011699551376370564,0.010144577489817234,-0.0218441288661878,11
2021-07-09,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.020066354892656072,0.0006321675883791325,-0.020698522481035205,11
2021-07-16,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,-0.011073226930216734,-0.0011951924890466002,-0.009878034441170134,11
2021-07-23,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.011059731010139332,0.0050084194381318,0.006051311572007532,11
2021-07-30,0.0,0.0,0.0,0.6666666666666666,-0.0070176386056352005,-0.0027863539184054997,-0.0042312846872297,11
2021-08-06,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,-0.0012793038054628337,0.008491189873019766,-0.0097704936784826,11
2021-08-13,0.0,0.3333333333333333,0.0,0.3333333333333333,-0.0276496516737129,0.003962261890397267,-0.03161191356411017,11
2021-08-20,1.0,0.6666666666666666,1.0,1.0,0.031201580058816732,-0.025356300629199097,0.05655788068801583,11
2021-08-27,0.0,0.0,0.3333333333333333,0.0,-0.008918606495406533,0.0166822224170984,-0.025600828912504932,11
2021-09-03,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.0058177630716417334,-0.0023512955642811667,-0.0034664675073605667,11
2021-09-10,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.016360481150985432,-0.0045634727489216,0.020923953899907033,11
2021-09-17,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,-0.0090052989280034,0.0043055235417660325,-0.013310822469769432,11
2021-09-24,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.00039237812954329995,0.02377316298983677,-0.02338078486029347,11
2021-10-01,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0018294742015707666,0.011604516620996068,-0.009775042419425301,11
2021-10-08,0.0,0.3333333333333333,0.3333333333333333,1.0,-0.007158078540810335,-0.006012831551824066,-0.0011452469889862687,11
2021-10-15,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.0072602701602913,-0.003365998951343667,0.010626269111634968,11
2021-10-22,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.0073761292892820995,-0.015695329482901033,0.023071458772183133,11
2021-10-29,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,-0.0020278728124498665,-0.0110523420271562,0.009024469214706335,11
2021-11-05,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0015155227331508333,-0.004505204080200499,0.006020726813351332,11
2021-11-12,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.008648950467757799,-0.034253659731277,0.0429026101990348,11
2021-11-19,0.3333333333333333,1.0,1.0,1.0,0.015558453489324034,-0.010863721646694335,0.02642217513601837,11
2021-11-26,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.009439887380318321,-0.009166033595155101,0.018605920975473422,11
2021-12-03,0.3333333333333333,0.3333333333333333,0.0,1.0,-0.008350501606038533,-0.004904798057585333,-0.0034457035484532,11
2021-12-10,0.6666666666666666,1.0,0.6666666666666666,1.0,0.019135301112016168,-0.026169570814638467,0.04530487192665464,11
2021-12-17,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,-0.0011033714828169335,-0.003616134217378967,0.0025127627345620336,11
2021-12-24,0.3333333333333333,0.0,0.3333333333333333,0.0,-0.0007793357002976999,0.007075976350135733,-0.007855312050433433,11
2021-12-31,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.002417497544233467,0.015849980045738402,-0.01826747758997187,11
2022-01-07,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.002782726423364967,0.010663618850596732,-0.007880892427231764,11
2022-01-14,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0017722226672954005,0.0194828570187832,-0.0177106343514878,11
2022-01-21,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,-0.009685148242972034,0.0017395756589189335,-0.011424723901890968,11
2022-01-28,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.015677002426348164,-0.009653231947537933,0.025330234373886096,11
2022-02-04,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.018666436222294035,0.004075091912133433,0.014591344310160601,11
2022-02-11,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,-0.0031873960189158002,0.0056377656169231,-0.0088251616358389,11
2022-02-18,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0013732598564560339,0.0017744061257399663,-0.0004011462692839324,11
2022-02-25,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.059627512718826305,0.008495795608936334,0.05113171710988997,11
2022-03-04,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0191949116558757,-0.005890358832174934,0.025085270488050634,11
2022-03-11,0.0,0.0,0.0,0.0,-0.05589859968090777,0.01570318492760647,-0.07160178460851424,11
2022-03-18,0.0,0.3333333333333333,0.0,0.6666666666666666,-0.012234292495567534,0.015125701323843901,-0.027359993819411434,11
2022-03-25,0.3333333333333333,0.0,0.6666666666666666,0.0,-4.481763241566637e-06,0.0174030370374956,-0.017407518800737168,11
2022-04-01,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.03794451035319107,-0.0135069586060805,0.051451468959271565,11
2022-04-08,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.019932532189347336,-0.0015712467509953001,0.021503778940342635,11
2022-04-15,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.005232825046691068,-0.009648620320595299,0.014881445367286366,11
2022-04-22,0.0,0.6666666666666666,0.3333333333333333,1.0,-0.0025943695563408666,-0.020299235561767933,0.017704866005427068,11
2022-04-29,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.004937019018486266,-0.016902407891777303,0.021839426910263568,11
2022-05-06,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.009095421298191167,0.0047314549861822664,0.004363966312008901,11
2022-05-13,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.008553992737872733,0.015313368803373634,-0.006759376065500901,11
2022-05-20,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.013448153583422967,-0.0018080194967568994,0.015256173080179866,11
2022-05-27,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.010091215119825067,-0.0003048812876487664,0.010396096407473833,11
2022-06-03,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.02546549917464493,-0.005795461527278767,0.0312609607019237,11
2022-06-10,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,-0.04438061403307061,0.005141545551948168,-0.04952215958501877,11
2022-06-17,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.006532794447367633,-0.010765195586371632,0.017297990033739264,11
2022-06-24,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.022129865998487267,0.01313582186075637,0.008994044137730898,11
2022-07-01,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.005056703479784967,-0.029197238059217433,0.0342539415390024,11
2022-07-08,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,-0.0032131605966478666,-0.0058540272319818,0.002640866635333933,11
2022-07-15,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.02109312717892167,-0.0051723460465381,0.02626547322545977,11
2022-07-22,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.008124199241862034,0.01958372127073983,-0.027707920512601868,11
2022-07-29,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.0015570420514601998,-0.028011311545893636,0.029568353597353835,11
2022-08-05,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.0245099663585663,-0.009579313651369966,0.03408928000993627,11
2022-08-12,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.004569613592207133,0.015407216280264232,-0.0108376026880571,11
2022-08-19,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.03512011594488427,-0.0028100785472208664,0.037930194492105135,11
2022-08-26,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0020831233590874678,0.00047089538988350003,0.0016122279692039677,11
2022-09-02,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,-0.0022479745930472,-6.997642897233185e-06,-0.002240976950149967,11
2022-09-09,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.014442037396114932,0.0007167648456277003,0.013725272550487232,11
2022-09-16,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,-0.019618131818266698,-0.0057083570798840315,-0.013909774738382667,11
2022-09-23,0.0,0.3333333333333333,0.0,0.3333333333333333,-0.010512291026688598,-0.0015161062790966337,-0.008996184747591963,11
2022-09-30,0.0,0.0,0.0,0.0,-0.031877350571394666,0.04245215503112917,-0.07432950560252383,11
2022-10-07,0.0,0.3333333333333333,0.0,0.3333333333333333,-0.011324036112251065,0.014448789429259234,-0.0257728255415103,11
2022-10-14,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0005232289341404681,-0.014564931759598866,0.015088160693739335,11
2022-10-21,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.012927732842809436,0.0067963713375546325,-0.01972410418036407,11
2022-10-28,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.013424275289158067,0.007446383334150201,-0.020870658623308266,11
2022-11-04,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.02090284043742073,-0.03898693983321977,0.0598897802706405,11
2022-11-11,0.0,0.6666666666666666,0.0,0.6666666666666666,-0.007267153409638434,-0.004916137819213867,-0.0023510155904245666,11
2022-11-18,0.0,0.0,0.3333333333333333,0.0,-0.0011000891308644335,0.007609257084960901,-0.008709346215825335,11
2022-11-25,0.0,0.0,0.6666666666666666,0.3333333333333333,-0.002460170644277067,0.005413202527674366,-0.007873373171951432,11
2022-12-02,0.0,0.0,0.3333333333333333,0.3333333333333333,-0.02297595989853597,-0.0011746988754310667,-0.021801261023104902,11
2022-12-09,0.3333333333333333,0.0,0.3333333333333333,0.0,0.005820552412754701,0.008887791395908602,-0.003067238983153901,11
2022-12-16,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0237536761844125,0.003141245450140133,0.020612430734272366,11
2022-12-23,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.00028383935661296656,0.004296332202663793,-0.004012492846050826,11
2022-12-30,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0050680600363414334,0.002677141250027767,0.0023909187863136666,11
2023-01-06,0.3333333333333333,1.0,0.6666666666666666,1.0,0.009699054706927035,-0.030416439735001896,0.04011549444192893,11
2023-01-13,0.6666666666666666,0.6666666666666666,1.0,1.0,0.0127496931135778,-0.0164834584863256,0.0292331515999034,11
2023-01-20,1.0,0.6666666666666666,1.0,1.0,0.022892938579652234,-0.021766017070242467,0.0446589556498947,11
2023-01-27,1.0,0.6666666666666666,1.0,1.0,0.0193078075651657,-0.02157006836052187,0.04087787592568757,11
2023-02-03,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.023998106746081032,-0.01759278147674733,0.04159088822282836,11
2023-02-10,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,-0.013001555705952567,0.0037080603976727008,-0.016709616103625268,11
2023-02-17,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.009483317334711333,-0.010278972996265718,0.019762290330977053,11
2023-02-24,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,-0.0001024507675724667,-0.0043685239723435,0.004266073204771033,11
2023-03-03,0.0,0.0,0.3333333333333333,0.3333333333333333,-0.0127715905911149,0.004587430955149001,-0.0173590215462639,11
2023-03-10,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.019912075094873232,-0.0523131730307806,0.07222524812565383,11
2023-03-17,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,-0.007713040298088766,0.0012000860917860668,-0.008913126389874832,11
2023-03-24,0.3333333333333333,0.0,0.3333333333333333,0.0,-0.0021211068893391,0.014915218838877968,-0.017036325728217068,11
2023-03-31,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.017935760167489666,-0.004587807700058201,0.022523567867547868,11
2023-04-07,0.0,0.6666666666666666,0.3333333333333333,1.0,-0.005232181322287533,-0.014318108537799001,0.009085927215511467,11
2023-04-14,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,-0.005189570116849867,-0.0012460799087355332,-0.003943490208114334,11
2023-04-21,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,-0.0053966113662296,0.008839122055009101,-0.0142357334212387,11
2023-04-28,0.3333333333333333,0.0,0.6666666666666666,0.0,-0.0018682698248810331,0.005619924748101233,-0.007488194572982266,11
2023-05-05,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,-0.0015586777608076335,-0.0018281300645080665,0.00026945230370043296,11
2023-05-12,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,-0.0033976636435102334,-0.0030923675078617986,-0.0003052961356484348,11
2023-05-19,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,-0.004552735411034267,-0.0003670653626067349,-0.004185670048427532,11
2023-05-26,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0021310357295297,-0.007964030136984901,0.010095065866514602,11
2023-06-02,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.008095355986227766,0.0006705549557263334,0.007424801030501433,11
2023-06-09,0.0,0.3333333333333333,0.0,0.6666666666666666,-0.012483385676931165,-0.0010821974103509327,-0.011401188266580233,11
2023-06-16,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,-0.009340122247883866,-0.0129296445224022,0.0035895222745183347,11
2023-06-23,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0024970969551754,-0.0029647458553147994,0.005461842810490199,11
2023-06-30,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.009614624951124633,0.002842553388854467,0.0067720715622701655,11
2023-07-07,0.3333333333333333,0.3333333333333333,1.0,1.0,0.004036726844374733,-0.0063269820150144,0.010363708859389134,11
2023-07-14,0.0,0.0,0.0,0.3333333333333333,-0.020617619723824965,0.013055957913578033,-0.033673577637403,11
2023-07-21,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,-0.007797557739924996,-0.0091239435593205,0.001326385819395504,11
2023-07-28,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.012592647793909466,0.0006998039519221333,-0.0132924517458316,11
2023-08-04,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.010459513846276467,0.005823274257165733,0.0046362395891107345,11
2023-08-11,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0032871679078402,-0.003943604569434167,0.0072307724772743675,11
2023-08-18,0.0,0.0,0.0,0.3333333333333333,-0.0120929181187783,0.006373308416599085,-0.018466226535377387,11
2023-08-25,0.3333333333333333,0.6666666666666666,1.0,1.0,0.009927464297989066,-0.019526089524359934,0.029453553822349002,11
2023-09-01,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.011238626515331633,-0.0072114444838254,0.018450070999157034,11
2023-09-08,0.3333333333333333,0.3333333333333333,1.0,0.0,0.008802796457572865,0.007285860041750133,0.0015169364158227321,11
2023-09-15,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.010699116990145967,-0.0036551580242209663,0.014354275014366933,11
2023-09-22,0.0,0.0,0.3333333333333333,0.3333333333333333,-0.0040745066727050664,0.0067993979611012,-0.010873904633806266,11
2023-09-29,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,-0.02526370574092457,-0.023406162499469835,-0.0018575432414547344,11
2023-10-06,0.0,0.0,0.0,0.0,-0.0077456274552805,0.024096071236188066,-0.031841698691468565,11
2023-10-13,0.0,0.3333333333333333,0.3333333333333333,1.0,-0.007781124338061866,-0.006282159535044666,-0.0014989648030171998,11
2023-10-20,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.01610176507320747,-0.0006561817188748664,-0.015445583354332602,11
2023-10-27,0.0,0.0,0.0,0.3333333333333333,-0.018963288927653064,0.006008669562540834,-0.0249719584901939,11
2023-11-03,0.3333333333333333,0.3333333333333333,0.0,1.0,-0.026720702323270132,-0.02487753932897703,-0.0018431629942931016,11
2023-11-10,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0034947329248955997,0.0078608365339905,-0.004366103609094901,11
