Date,IYR,SPY,VOX,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2014-02-07,44.75094223022461,145.94851684570312,65.71978759765625,17.487510681152344,26.439434051513672,13.776561737060547,40.48706817626953,15.10056209564209,29.600500106811523,13.071025848388672,46.176116943359375,27.91826820373535
2014-02-14,45.702064514160156,149.47381591796875,67.0985336303711,18.043045043945312,27.06549644470215,14.003037452697754,41.209049224853516,15.517868041992188,30.25860595703125,13.54168701171875,47.700313568115234,28.388729095458984
2014-02-21,45.953426361083984,149.36817932128906,67.20523071289062,18.070436477661133,27.185049057006836,13.89951229095459,41.225101470947266,15.46624755859375,30.085039138793945,13.63245677947998,48.19197082519531,28.40180206298828
2014-02-28,46.43580627441406,151.31764221191406,66.31066131591797,18.41861915588379,27.57516098022461,14.041864395141602,41.762577056884766,15.63832950592041,30.62744140625,13.598837852478027,48.70823287963867,29.11620330810547
2014-03-07,46.22519302368164,152.9178009033203,67.15597534179688,18.69638442993164,27.691564559936523,14.475414276123047,42.51663589477539,15.668447494506836,30.851640701293945,13.444194793701172,48.71642303466797,29.355791091918945
2014-03-14,46.27273941040039,149.9936065673828,66.62252044677734,18.34819984436035,27.17561149597168,14.106576919555664,41.1930046081543,15.32857894897461,30.793777465820312,13.7467622756958,47.888797760009766,28.684953689575195
2014-03-21,46.1640510559082,151.91201782226562,68.88762664794922,18.606090545654297,27.524234771728516,14.548547744750977,41.61418914794922,15.688329696655273,30.89203643798828,13.7324857711792,47.84065628051758,28.700925827026367
2014-03-28,46.23521423339844,151.33277893066406,69.31436920166016,18.37042236328125,28.156553268432617,14.360194206237793,41.67862319946289,15.584630012512207,31.07375717163086,13.901981353759766,47.454193115234375,28.08914566040039
2014-04-04,46.82619857788086,152.07521057128906,69.71649932861328,18.594301223754883,28.50432586669922,14.399164199829102,42.33124542236328,15.51982307434082,31.21912956237793,14.054529190063477,47.70087432861328,28.25083351135254
2014-04-11,46.40013122558594,148.08566284179688,68.25570678710938,18.07975959777832,27.96369743347168,13.821121215820312,41.00990676879883,15.208736419677734,31.07375717163086,14.132501602172852,45.80961608886719,27.197708129882812
2014-04-18,47.21791458129883,152.06703186035156,69.88885498046875,18.665006637573242,29.335798263549805,14.197823524475098,42.500450134277344,15.567350387573242,31.713415145874023,14.339282035827637,46.77991485595703,27.86629295349121
2014-04-25,47.424076080322266,151.98550415039062,67.64018249511719,18.523611068725586,29.474899291992188,14.191326141357422,42.30707550048828,15.446377754211426,31.829694747924805,14.613862037658691,47.19105911254883,27.722084045410156
2014-05-02,48.262474060058594,153.4295654296875,69.9791030883789,18.676786422729492,29.629838943481445,14.282258987426758,42.55683898925781,15.722896575927734,32.12772750854492,14.40708065032959,47.48707962036133,28.076034545898438
2014-05-09,48.839725494384766,153.34786987304688,70.87364196777344,18.755346298217773,29.613998413085938,14.243285179138184,42.709922790527344,15.69697093963623,32.353057861328125,14.325726509094238,47.544647216796875,27.89687728881836
2014-05-16,49.05275344848633,153.42137145996094,71.53019714355469,18.814260482788086,29.528648376464844,14.126376152038574,42.774391174316406,15.84819221496582,32.18585205078125,14.28504467010498,47.81599426269531,27.8575439453125
2014-05-23,48.853450775146484,155.29786682128906,71.18547058105469,19.08135414123535,29.765769958496094,14.314726829528809,43.14500045776367,16.133358001708984,32.18585205078125,14.156231880187988,48.52316665649414,28.438724517822266
2014-05-30,49.25205993652344,157.19874572753906,71.96513366699219,19.277738571166992,30.13250160217285,14.47710132598877,43.547855377197266,16.340749740600586,32.73828125,14.48844051361084,49.16455841064453,28.700925827026367
2014-06-06,49.994232177734375,159.40158081054688,70.97211456298828,19.529130935668945,30.606735229492188,14.808342933654785,44.56301498413086,16.500608444213867,32.876407623291016,14.603693008422852,49.46879577636719,29.24277687072754
2014-06-13,48.98402786254883,158.38174438476562,70.72590637207031,19.30524444580078,31.11574935913086,14.684937477111816,43.91041946411133,16.474693298339844,32.49842071533203,14.424028396606445,49.03297424316406,28.748998641967773
2014-06-20,49.64374923706055,160.6244659423828,71.71894836425781,19.588987350463867,32.05744171142578,14.88651180267334,44.53165054321289,16.533283233642578,33.09449005126953,14.861913681030273,50.08376693725586,28.968006134033203
