date,etf,ret_1m,ret_3m,ret_6m,ret_12m,momentum_12_1,vol_6m,Unemployment,FedFunds,YieldSpread,CPI_YoY,IndProd_YoY,Unemp_Chg,FedFunds_Chg,Mkt-RF,SMB,HML,RMW,CMA,RF,spy_return,target
2023-04-30,XLB,0.0029795289788381307,-0.044632016716322664,0.10792134524761532,0.0065622827288353,0.0035827537499971696,0.2507631201182382,3.4,4.83,-0.6,0.0495007987912436,-0.001843454258675,-0.1,0.1799999999999997,0.0063,-0.0256999999999999,-0.0012,0.0242,0.0285,0.0034999999999999,0.019852395490749464,-0.06865281903858012
2023-05-31,XLB,-0.06865281903858012,-0.07997123636569292,-0.07776726860026628,-0.07385121251783655,-0.005198393479256436,0.20870995998743175,3.6,5.06,-0.76,0.0413185123138504,-0.0039957171123073,0.2000000000000001,0.2299999999999995,0.0033,-0.0043,-0.0779,-0.0178,-0.0708,0.0036,0.004616283504743857,0.10463875774340603
2023-06-30,XLB,0.10463875774340603,0.038965467683664046,0.08814064781011455,0.1752721187091567,0.07063336096575068,0.24523519459816004,3.6,5.08,-1.06,0.0307061707299709,-0.0088934645310736,0.0,0.0200000000000004,0.0646,0.0128,-0.0013,0.0232,-0.0154,0.004,0.060859074739883834,0.03946453116828352
2023-07-31,XLB,0.03946453116828352,0.07545046987310944,0.030818453156786774,0.1458401128263217,0.10637558165803818,0.21005563259840576,3.5,5.12,-0.91,0.0328774926842829,-0.0031247838929887,-0.1,0.04,0.0321,0.0286,0.0406,-0.0059,0.0066,0.0045,0.03656950163780093,-0.03301448400893536
2023-08-31,XLB,-0.03301448400893536,0.11108880490275419,0.03111756853706127,0.14763947171774905,0.1806539557266844,0.20992461261107837,3.7,5.33,-0.76,0.0372250480350528,-0.0025421306219911,0.2000000000000001,0.2099999999999999,-0.0236,-0.0365,-0.0115,0.0335,-0.0241,0.0045,-0.016252000965543134,-0.052358561776880475
2023-09-30,XLB,-0.052358561776880475,-0.045908514617532314,-0.006943046933868269,0.19341119336358248,0.24576975514046295,0.22477800689334743,3.7,5.33,-0.44,0.0368720663811925,-0.0026724769428521,0.0,0.0,-0.0523,-0.0178,0.0149,0.0187,-0.0077,0.0043,-0.05078260670007706,-0.027031762938886983
2023-10-31,XLB,-0.027031762938886983,-0.11240480872470282,-0.03695433885159338,0.07096700639602194,0.09799876933490892,0.22744361533006155,3.9,5.33,-0.19,0.0325126590986117,-0.007742988102069,0.1999999999999997,0.0,-0.0315,-0.0403,0.002,0.0241,-0.0069,0.0046999999999999,-0.01825781720246722,0.0834866920634667
2023-11-30,XLB,0.0834866920634667,0.004096367347699248,0.11518517225045344,0.037417903650187156,-0.04606878841327955,0.22888023398987592,3.7,5.33,-0.36,0.0313334627459118,-0.0009043615385835,-0.1999999999999997,0.0,0.0888,-0.002,0.0167,-0.0373,-0.0108,0.0044,0.0913438292290163,0.03798091481562649
2023-12-31,XLB,0.03798091481562649,0.09443584394020621,0.048527329322673896,0.13666797713278844,0.09868706231716196,0.18421488278878906,3.8,5.33,-0.35,0.0331590994271029,0.0083865910767553,0.0999999999999996,0.0,0.0486,0.0727,0.0489,-0.0297,0.0129,0.0043,0.041432715050939484,-0.0322137090038731
2024-01-31,XLB,-0.0322137090038731,0.08925389787522009,-0.02315091084948273,0.007667542307304043,0.039881251311177146,0.18279867350172047,3.7,5.33,-0.28,0.0308834298648557,-0.0127625491269089,-0.0999999999999996,0.0,0.0073,-0.0572,-0.0237999999999999,0.0067,-0.0097,0.0046999999999999,0.020045594351637996,0.06507733778127989
2024-02-29,XLB,0.06507733778127989,0.07084454359303327,0.07494091094073252,0.10605847947779379,0.0409811416965139,0.19731075445138893,3.9,5.33,-0.39,0.0315707414164869,-0.0035432664027599,0.1999999999999997,0.0,0.0507,-0.0081999999999999,-0.0343,-0.0206,-0.0217,0.0042,0.05218671215683002,0.060872486610001886
2024-03-31,XLB,0.060872486610001886,0.09373611538740867,0.18817195932761488,0.1812289123937466,0.12035642578374472,0.17125481858251201,3.9,5.33,-0.39,0.0348683491208365,-0.0055731262466529,0.0,0.0,0.0283999999999999,-0.0121,0.0416,0.0133,0.0113999999999999,0.0043,0.029503326651737716,-0.042433287848017476
2024-04-30,XLB,-0.042433287848017476,0.0835165365432643,0.1727704344184844,0.135816095566891,0.17824938341490848,0.1847147008198488,3.9,5.33,-0.35,0.0336079512621967,-0.0099710625857999,0.0,0.0,-0.0465,-0.0259,-0.0045,0.0113999999999999,-0.0031,0.0046999999999999,-0.03733778472325977,0.032720423095912166
2024-05-31,XLB,0.032720423095912166,0.051159621857896576,0.12200416545092985,0.23718933770138328,0.20446891460547112,0.16108010229006173,3.9,5.33,-0.38,0.0324427858400311,-0.0006499644303002,0.0,0.0,0.0432,0.0059,-0.0131,0.0317,-0.0285,0.0044,0.05057976893704441,-0.035179857629097366
2024-06-30,XLB,-0.035179857629097366,-0.04489272238120268,0.04884339300620599,0.09737072232887989,0.13255057995797725,0.1745127762507847,4.1,5.33,-0.35,0.0297025794864709,0.0077347492399091,0.1999999999999997,0.0,0.0279999999999999,-0.0432,-0.0336,0.0056,-0.018,0.0040999999999999,0.03195083766227769,0.04834046701007133
2024-07-31,XLB,0.04834046701007133,0.04588103247688613,0.12939756902015043,0.1062466581706677,0.057906191160596365,0.16682108389135797,4.2,5.33,-0.2,0.029414757935583,-0.009226344732312,0.1000000000000005,0.0,0.0121999999999999,0.0834,0.0562,0.0026,0.0028,0.0045,0.015374246084174592,0.02322556868428438
2024-08-31,XLB,0.02322556868428438,0.036386178065258346,0.08754579992315492,0.16248671086388744,0.13926114217960306,0.1503048259357176,4.2,5.33,0.0,0.0260714449069203,-0.0040500082805017,0.0,0.0,0.0161,-0.0355,-0.011,0.0076,0.0081999999999999,0.0048,0.02336554840830951,0.022273960328513365
2024-09-30,XLB,0.022273960328513365,0.09383999602286908,0.0489472736416664,0.23711923296928128,0.21484527264076791,0.13037070427352423,4.1,5.13,0.15,0.0242648303154167,-0.012004422838397,-0.1000000000000005,-0.2000000000000001,0.0173,-0.0092,-0.0276,0.002,-0.0029,0.004,0.017882507923910662,-0.02669805920485746
2024-10-31,XLB,-0.02669805920485746,0.018801469807940285,0.06468250228482642,0.2374529367033108,0.26415099590816826,0.11692138472211587,4.1,4.83,0.12,0.0257884405387134,-0.0099473568437596,0.0,-0.2999999999999998,-0.01,-0.0089,0.0086,-0.0148,0.0098,0.0039,-0.005883627296252469,0.014883670443253783
2024-11-30,XLB,0.014883670443253783,0.010459571566909687,0.04684574963216803,0.16884991508309788,0.1539662446398441,0.11148311568358082,4.2,4.64,0.05,0.0271947246128483,-0.0155794094814893,0.1000000000000005,-0.1900000000000004,0.0649,0.0458999999999999,0.0015,-0.0231,-0.0204999999999999,0.004,0.059633412885955694,-0.1122599616810176
2000-02-29,XLE,-0.042333826906100325,,,,,,4.1,5.73,-0.11,,,0.0999999999999996,0.2800000000000002,0.0245,0.1846,-0.0977,-0.1895,-0.0113,0.0043,-0.015226218563061611,0.12066899138455023
2000-03-31,XLE,0.12066899138455023,,,,,,4.0,5.85,-0.47,,,-0.0999999999999996,0.1199999999999992,0.0521,-0.1553999999999999,0.085,0.1165,-0.012,0.0046999999999999,0.09413344683461,-0.011625345034915635
2000-04-30,XLE,-0.011625345034915635,0.06670981944353427,,,,,3.8,6.02,-0.45,,,-0.2000000000000001,0.1699999999999999,-0.0635,-0.0475,0.0645,0.0807,0.0562999999999999,0.0046,-0.032668535529577714,0.11742427851343629
2000-05-31,XLE,0.11742427851343629,0.22646792486307088,,,,,4.0,6.27,-0.4,,,0.2000000000000001,0.25,-0.0438999999999999,-0.0385999999999999,0.0458999999999999,0.0405,0.0147,0.005,-0.015722339388317907,-0.05956435972915186
2000-06-30,XLE,-0.05956435972915186,0.04623457374936879,,,,,4.0,6.53,-0.35,,,0.0,0.2600000000000007,0.0467999999999999,0.0994999999999999,-0.0803999999999999,-0.0831,-0.0317,0.004,0.01728683212514115,-0.03345283153609946
2000-07-31,XLE,-0.03345283153609946,0.024407087248184967,0.09111690669171923,,,0.28380299358848526,4.0,6.54,-0.26,,,0.0,0.0099999999999997,-0.0248,-0.0093999999999999,0.0806,0.0572,0.0298,0.0048,-0.013385230819583094,0.10920719287127367
2000-08-31,XLE,0.10920719287127367,0.016190001606022353,0.24265792646909323,,,0.29091862627002735,4.1,6.5,-0.45,,,0.0999999999999996,-0.04,0.0703,-0.0095,-0.0137,-0.0306,0.0121,0.005,0.06534109225881579,0.012066244969598294
2000-09-30,XLE,0.012066244969598294,0.08782060630477251,0.1340551800541413,,,0.2576848683733225,3.9,6.52,-0.18,,,-0.1999999999999997,0.0199999999999995,-0.0544,0.0027,0.0724,0.027,0.0554,0.0051,-0.0572305131515658,-0.022976110815159823
2000-10-31,XLE,-0.022976110815159823,0.09829732702571214,0.12270441427389711,,,0.2617438936170603,3.9,6.51,-0.17,,,0.0,-0.0099999999999997,-0.0278,-0.0258,0.0558,0.0953999999999999,0.0371,0.0056,-0.0021778300210087975,-0.052450691466996324
2000-11-30,XLE,-0.052450691466996324,-0.06336055731255785,-0.0471705557065355,,,0.21714664139882447,3.9,6.51,-0.13,,,0.0,0.0,-0.107,-0.0034999999999999,0.1224,0.1305,0.0834999999999999,0.0051,-0.07465296101112151,0.09880996390945085
2000-12-31,XLE,0.09880996390945085,0.023383161627294702,0.11120376793206721,,,0.2408596430350319,3.9,6.4,0.01,,,0.0,-0.1099999999999994,0.0118,0.0326,0.0755,0.0192,0.0482,0.005,-0.00826809509181825,-0.028970434212759022
2001-01-31,XLE,-0.028970434212759022,0.017388838229695502,0.11568616525540765,0.20680307194712688,0.2357735061598859,0.23861062256517748,4.2,5.98,0.57,0.0372120496160659,0.0039764906377679,0.3000000000000002,-0.4199999999999999,0.0325,0.0523,-0.0504999999999999,-0.052,-0.0521,0.0054,0.0476631656580786,-0.012138546199583544
2001-02-28,XLE,-0.012138546199583544,0.05770098349710828,-0.00565957381544957,0.23699835265364366,0.2491368988532272,0.18440784260131463,4.2,5.49,0.51,0.0352941176470589,-0.0056684588652845,0.0,-0.4900000000000002,-0.1003,0.0287,0.1223,0.0911999999999999,0.0901,0.0038,-0.09538777428847389,-0.03276589285540421
2001-03-31,XLE,-0.03276589285540421,-0.07387487326774678,-0.050491711640452075,0.08356346841368922,0.11632936126909343,0.18768729916032237,4.3,5.31,0.75,0.0298245614035086,-0.0112229572524915,0.0999999999999996,-0.1800000000000006,-0.0725,0.0233,0.0647,0.0334,0.0372,0.0042,-0.0585720961754852,0.10660308785774064
2001-04-30,XLE,0.10660308785774064,0.06169864880275289,0.07908748703244839,0.2017919013063455,0.09518881344860486,0.2444412305976254,4.4,4.8,1.05,0.032182562902282,-0.0206021862179592,0.1000000000000005,-0.5099999999999998,0.0794,-0.0088,-0.0464,-0.0318,-0.0319,0.0039,0.08836314100216924,-0.009447618028921245
2001-05-31,XLE,-0.009447618028921245,0.06438957697341519,0.12209056047052347,0.07492000476398797,0.08436762279290921,0.2233889956068839,4.3,4.21,1.21,0.0356308411214953,-0.0279118105560091,-0.1000000000000005,-0.5899999999999999,0.0068,0.0355,0.0338,0.0029,0.0195,0.0032,-0.005605741617221716,-0.09538008957758337
2001-06-30,XLE,-0.09538008957758337,0.001775380251236025,-0.07209949301651075,0.03910427491555646,0.13448436449313983,0.22844525959506776,4.5,3.97,1.17,0.0319396051103368,-0.0334221637189173,0.2000000000000001,-0.2399999999999997,-0.0194,0.0669,-0.0126,0.0157,-0.0167,0.0028,-0.02659784668507026,-0.006889821621211434
2001-07-31,XLE,-0.006889821621211434,-0.11171752922771605,-0.050018880424963164,0.06566728483044448,0.07255710645165592,0.2266394860335628,4.6,3.77,1.28,0.0272148233931674,-0.0377351171491129,0.0999999999999996,-0.2000000000000001,-0.0213,-0.0286,0.0495,0.0729,0.0289999999999999,0.003,-0.0073804745791399284,-0.04233317401483716
2001-08-31,XLE,-0.04233317401483716,-0.14460308521363197,-0.08021350824021678,-0.08587308205566635,-0.04353990804082919,0.2318187593605345,4.9,3.65,1.21,0.0272148233931674,-0.0362152776652285,0.3000000000000007,-0.1200000000000001,-0.064,0.0254,0.0286,0.0381,0.0653,0.0031,-0.05933243120360454,-0.10128747665570492
2001-09-30,XLE,-0.10128747665570492,-0.15051047229175352,-0.1487350920405175,-0.19922680368096957,-0.09793932702526464,0.2636476568714803,5.0,3.07,1.74,0.025921658986175,-0.0455015745457048,0.0999999999999996,-0.5800000000000001,-0.0924,-0.0574,0.0152,0.0503,0.0335,0.0028,-0.08506400318094642,0.04612956492125764
2001-10-31,XLE,0.04612956492125764,-0.09749108574928445,-0.2092086149770005,-0.1301211279445521,-0.17625069286580974,0.19668392000606144,5.3,2.49,1.86,0.0212765957446807,-0.0444050232190538,0.2999999999999998,-0.5799999999999996,0.0248,0.0533999999999999,-0.0731,-0.0298,-0.0436,0.0022,0.016822743268825713,-0.055844875982799635
2001-11-30,XLE,-0.055844875982799635,-0.11100278771724692,-0.2556058729308789,-0.13351531246035542,-0.07767043647755578,0.19320626221621126,5.5,2.09,1.94,0.0189437428243399,-0.0504491396078312,0.2000000000000001,-0.4000000000000003,0.0753,-0.0036,0.0217,-0.0349,-0.0168,0.0017,0.07797753724534551,0.052838953340132555
2001-12-31,XLE,0.052838953340132555,0.04312364227859056,-0.10738683001316296,-0.1794863230296737,-0.23232527636980627,0.20908528540181523,5.7,1.82,2.0,0.0160366552119131,-0.0477477623820274,0.2000000000000001,-0.2699999999999998,0.0161,0.0511,0.0083,0.0026,-0.0028,0.0015,0.002192194040043338,-0.03160632972833333
2002-01-31,XLE,-0.03160632972833333,-0.03461225237100041,-0.13210333812028485,-0.18212221854524802,-0.1505158888169147,0.20888391356750674,5.7,1.73,1.91,0.0119589977220957,-0.0368261844138321,0.0,-0.09,-0.0144,0.0128,0.0342,0.0473,0.0283,0.0014,-0.006393063987363723,0.03417460539618111
2002-02-28,XLE,0.03417460539618111,0.05540722900798034,-0.05559555870926658,-0.13580906694948336,-0.16998367234566447,0.2188117778853836,5.7,1.74,1.82,0.0113636363636364,-0.0303997441497249,0.0,0.01,-0.0227999999999999,-0.0038,0.0233999999999999,0.0803,0.051,0.0013,-0.01793601895263841,0.08486683128917694
2002-03-31,XLE,0.08486683128917694,0.08743510695702472,0.13055874923561528,-0.018176342804902212,-0.10304317409407915,0.18697713363333737,5.7,1.73,1.7,0.0136286201022146,-0.0213749036944035,0.0,-0.01,0.0424,0.0415,0.0108,-0.0183,0.0066,0.0013,0.030319477967018393,-0.03274862014721214
2002-04-30,XLE,-0.03274862014721214,0.08629281653814591,0.051680564167145504,-0.157528050809855,-0.12477943066264285,0.19538990732789888,5.9,1.75,1.87,0.0164399092970521,-0.0130533290890647,0.2000000000000001,0.02,-0.0521,0.0663,0.0401,0.0458999999999999,0.0535,0.0015,-0.05545759420564811,-0.017594081312944154
2002-05-31,XLE,-0.017594081312944154,0.034524129829020644,0.08993135883700099,-0.1656745140938779,-0.14808043278093375,0.17108089345879696,5.8,1.75,1.86,0.0124083474337279,-0.0043328851038398,-0.1000000000000005,0.0,-0.0136,-0.0306999999999999,0.0152,0.0231,0.0253,0.0014,-0.005933741599436493,-0.042397391335755596
2002-06-30,XLE,-0.042397391335755596,-0.09274009279591189,-0.005304985838887166,-0.11269181585205013,-0.07029442451629453,0.17351044868381643,5.8,1.75,1.96,0.0106921778277997,0.0092091091964254,0.0,0.0,-0.0723,0.0375999999999999,0.0037,0.0392,0.0266,0.0013,-0.07703775842693605,-0.13335834879576092
2002-07-31,XLE,-0.13335834879576092,-0.19334982144446067,-0.10705700490631476,-0.2391603430265996,-0.10580199423083869,0.25654985072628866,5.8,1.73,2.28,0.0146561443066515,0.0153869755483591,0.0,-0.02,-0.0819,-0.0633,-0.0351,0.0384,-0.011,0.0015,-0.07559588763942171,0.015064581707445068
2002-08-31,XLE,0.015064581707445068,-0.16069115842407145,-0.1261670285950508,-0.18176258730431738,-0.19682716901176245,0.24854929150767857,5.7,1.74,2.0,0.0174746335963922,0.0154248360151254,-0.0999999999999996,0.01,0.005,-0.0128,0.0301,0.0137,-0.0139999999999999,0.0014,0.0068008616686445755,-0.07638579216687214
2002-09-30,XLE,-0.07638579216687214,-0.19467955925518798,-0.28741965205109987,-0.1568609028154846,-0.08047511064861246,0.1783753342176225,5.7,1.75,1.91,0.0151600224592927,0.0214606444052574,0.0,0.01,-0.1033999999999999,0.0305,0.0126,0.0329,-0.0229,0.0014,-0.10884703546632135,0.02397773175150819
2002-10-31,XLE,0.02397773175150819,-0.037343478707918876,-0.23069330015237954,-0.17901273598523404,-0.20299046773674223,0.20586385237190732,5.7,1.75,2.25,0.0202702702702701,0.0221354225514431,0.0,0.0,0.0784,-0.0429,-0.0375999999999999,-0.0316,0.0073,0.0014,0.08713577780993442,0.0412995490158472
2002-11-30,XLE,0.0412995490158472,-0.01110851139951674,-0.17179966982358819,-0.0818683109865872,-0.1231678600024344,0.23497292846385798,5.9,1.34,2.14,0.0225352112676056,0.0341150392179152,0.2000000000000001,-0.4099999999999999,0.0596,0.0294,-0.0116,-0.0925,0.0516,0.0012,0.061681687555332765,-0.004902498658142629
2002-12-31,XLE,-0.004902498658142629,0.060374782109212766,-0.13430477714597522,-0.13960976298486238,-0.13470726432671976,0.23568370361190652,6.0,1.24,2.22,0.0248027057497182,0.0288039448485426,0.0999999999999996,-0.1,-0.0576,0.0055,0.0210999999999999,0.0632,-0.0179,0.0011,-0.06118390378935068,-0.02004886936123529
2003-01-31,XLE,-0.02004886936123529,0.016348180996469286,-0.02099529771144959,-0.12805230261776435,-0.10800343325652906,0.14445627549344123,5.8,1.24,2.28,0.0275745638716939,0.030711406545139,-0.2000000000000001,0.0,-0.0256999999999999,0.0070999999999999,-0.0079,-0.0093,0.0069,0.001,-0.019801141416452506,0.02939868178634808
2003-02-28,XLE,0.02939868178634808,0.004447313766970162,-0.006661197632546578,-0.13282822622759738,-0.16222690801394546,0.1501859048089574,5.9,1.26,2.18,0.0314606741573033,0.0318171241124256,0.1000000000000005,0.02,-0.0187999999999999,-0.0087,-0.0136,0.0079,-0.0068,0.0009,-0.013478824385374177,-0.004016114712297014
2003-03-31,XLE,-0.004016114712297014,0.005333697712815777,0.06570847982202854,-0.22171117222907133,-0.21769505751677432,0.0829561856310219,5.9,1.25,2.32,0.0302521008403362,0.0217094358327931,0.0,-0.01,0.0109,0.0077,-0.0210999999999999,0.0168,-0.0081,0.001,-0.0018847294992615504,-0.0032986067451912238
2003-04-30,XLE,-0.0032986067451912238,0.022083960328859842,0.03843214132532913,-0.19226115882705042,-0.1889625520818592,0.08163477638571959,6.0,1.26,2.38,0.0217512548800891,0.0106881389223696,0.0999999999999996,0.01,0.0818,0.0113999999999999,0.0121999999999999,-0.0467999999999999,0.0098,0.001,0.08898490407169057,0.10619027455035557
2003-05-31,XLE,0.10619027455035557,0.09887555309286733,0.10332286685983749,-0.0684768029637507,-0.17466707751410626,0.16110411096006907,6.1,1.26,2.04,0.018941504178273,0.0063692143524076,0.0999999999999996,0.0,0.0605,0.0478,0.0069999999999999,-0.0694,0.0306999999999999,0.0009,0.05483653494207896,-0.01756507171123567
2003-06-30,XLE,-0.01756507171123567,0.08532659609392867,0.09066029380674445,-0.043644483339230766,-0.026079411627995097,0.16619223311618708,6.3,1.22,2.22,0.0194877505567929,-0.000588714540698,0.2000000000000001,-0.04,0.0141999999999999,0.0165,0.0014,0.0044,-0.004,0.001,0.007013693915296049,-0.030705317369377094
2003-07-31,XLE,-0.030705317369377094,0.057919885469742804,0.08000384579860265,0.05900854808715306,0.08971386545653015,0.1721783674141012,6.2,1.01,2.69,0.0205555555555554,0.0048700385655,-0.0999999999999996,-0.2099999999999999,0.0233,0.044,-0.0153,-0.0389,0.0152,0.0007,0.021704018138912318,0.06379387291333538
2003-08-31,XLE,0.06379387291333538,0.015523483832722618,0.11439903692558995,0.10773783929304337,0.04394396637970799,0.18618185259533127,6.1,1.03,2.5,0.0221606648199446,0.0037923869625795,-0.1000000000000005,0.02,0.0233,0.0237,0.0163999999999999,-0.0229,0.0215,0.0007,0.020626251563290898,-0.02552716685947709
2003-09-30,XLE,-0.02552716685947709,0.007561388684481196,0.09288798477840987,0.1585964646004384,0.1841236314599155,0.19486529700879845,6.1,1.01,2.46,0.0237831858407078,0.0094072899878769,0.0,-0.02,-0.0124,0.0056999999999999,0.0014,0.009,0.0040999999999999,0.0008,-0.01468868527793421,0.014647374828212323
2003-10-31,XLE,0.014647374828212323,0.05291408088207061,0.11083396635181342,0.14926610767714255,0.13461873284893022,0.19235093788399332,6.0,1.01,2.48,0.0204194260485652,0.0127597295286649,-0.0999999999999996,0.0,0.0608,0.0263,0.0220999999999999,-0.0138,0.0165,0.0007,0.057571344797234136,0.007825059163573123
2003-11-30,XLE,0.007825059163573123,-0.003054732867691645,0.012468750965030972,0.11579161782486846,0.10796655866129534,0.12220482717107005,5.8,1.0,2.28,0.0192837465564739,0.0138703390417396,-0.2000000000000001,-0.01,0.0135,0.0231,0.0172,0.0021,0.0168,0.0007,0.010921279685509822,0.1258686970488141
2003-12-31,XLE,0.1258686970488141,0.14834113104059954,0.15590251972508073,0.2465628135318252,0.1206941164830111,0.20629232314271734,5.7,0.98,2.43,0.0203520352035202,0.0198418839509557,-0.0999999999999996,-0.02,0.0429,-0.0250999999999999,0.0151,0.0056999999999999,0.0085,0.0008,0.045373661245365904,0.02709633405028633
2004-01-31,XLE,0.02709633405028633,0.16079009026267355,0.21370417114474416,0.2937080169433468,0.2666116828930605,0.18305824011639418,5.7,1.0,2.32,0.02026286966046,0.0127635880972554,0.0,0.02,0.0215,0.0246,0.0242,-0.036,0.0333,0.0007,0.024587966875490475,0.05253787263029963
2004-02-29,XLE,0.05253787263029963,0.20550290372940005,0.2024481708617084,0.31684720778729836,0.2643093351569987,0.179558823900245,5.6,1.01,2.33,0.0168845315904138,0.0176638987569037,-0.1000000000000005,0.01,0.0139999999999999,-0.0092,0.0095,0.0213,-0.0116999999999999,0.0006,0.013570828299805715,-0.010455105134671516
2004-03-31,XLE,-0.010455105134671516,0.06917910154591445,0.21752023258651398,0.31040821736492386,0.32086332249959537,0.16854634526431123,5.8,1.0,2.26,0.017400761283306,0.0162637589402927,0.2000000000000001,-0.01,-0.0132,0.0210999999999999,0.0023,0.0165,-0.0098,0.0009,-0.016692884195588564,0.021362377999909477
2004-04-30,XLE,0.021362377999909477,0.06344514549553759,0.22423523575821114,0.33506920211002456,0.3137068241101151,0.16673826256808466,5.6,1.0,2.22,0.0229257641921398,0.0261512317017018,-0.2000000000000001,0.0,-0.0182,-0.0206,-0.0323,0.0346,-0.0283,0.0008,-0.015481911251176594,-0.0030158891679509248
2004-05-31,XLE,-0.0030158891679509248,0.007891383697287035,0.2133942874266871,0.22586303839171806,0.228878927559669,0.17197165322123933,5.6,1.0,2.12,0.0289775833788954,0.0338458309862264,0.0,0.0,0.0118,-0.004,-0.0018,-0.0116999999999999,0.0001,0.0006,0.017123093776783893,0.05815061043537417
2004-06-30,XLE,0.05815061043537417,0.07649709926733272,0.14567620081324717,0.3015787205383279,0.24342811010295373,0.09691765120043008,5.6,1.03,1.92,0.0316766794101583,0.0244703136255179,0.0,0.03,0.0186,0.0252,0.0121,0.0112,-0.0031,0.0008,0.014797525601915495,0.034918504502211345
2004-07-31,XLE,0.034918504502211345,0.09005322576963459,0.15349837126517218,0.36720254240991634,0.332284037907705,0.09808756723271086,5.5,1.26,1.82,0.0293957539466522,0.0268485543550431,-0.0999999999999996,0.2299999999999999,-0.0404,-0.0292,0.0322,0.0521,-0.0168,0.001,-0.02868608852412846,-0.015407850243207677
2004-08-31,XLE,-0.015407850243207677,0.07766126469437784,0.08555264839166488,0.2880008192533733,0.30340866949658096,0.10031642772728483,5.4,1.43,1.72,0.0254742547425472,0.0297845241460321,-0.0999999999999996,0.1699999999999999,0.0008,-0.0118,0.0108,0.0121,-0.0135,0.0011,0.0024365243314112828,0.09327026390524673
2004-09-30,XLE,0.09327026390524673,0.1127809181642504,0.18927801743158312,0.4067982500180971,0.3135279861128504,0.1388405551377119,5.4,1.61,1.51,0.0253916801728795,0.0244880384762076,0.0,0.1800000000000001,0.016,0.0322,-0.0005,-0.0149,-0.0172,0.0011,0.005849321310951838,0.010023199214642009
2004-10-31,XLE,0.010023199214642009,0.08788561287668106,0.17793883864631566,0.4021740744045268,0.3921508751898848,0.14173265951574252,5.5,1.76,1.49,0.0319091400757165,0.0319574846155692,0.0999999999999996,0.1499999999999999,0.0141999999999999,0.0015,-0.0026,-0.0053,0.0040999999999999,0.0011,0.01710121668574316,0.06744498886898698
2004-11-30,XLE,0.06744498886898698,0.17073845198887572,0.24839971668325356,0.46179400410994065,0.39434901524095367,0.13772227648478494,5.4,1.93,1.34,0.036216216216216,0.0276300539178535,-0.0999999999999996,0.1699999999999999,0.0453,0.0412,0.0157,-0.0052,-0.0018,0.0015,0.04143118540785107,-0.03172535782371355
2004-12-31,XLE,-0.03172535782371355,0.045742830259915435,0.15852374842416583,0.304199949237413,0.33592530706112655,0.16702243327705102,5.4,2.16,1.16,0.0334231805929918,0.0355115206773886,0.0,0.2300000000000002,0.0341,-0.0004,-0.0023,-0.0107,0.0039,0.0016,0.02831576582409734,0.03762188792959131
2005-01-31,XLE,0.03762188792959131,0.07334151897486474,0.1612271318515458,0.314725503116718,0.2771036151871267,0.1673958790199263,5.3,2.28,0.85,0.028448738593666,0.0376566818830181,-0.1000000000000005,0.1199999999999996,-0.0275,-0.0111,0.0206,0.0279999999999999,-0.0141,0.0016,-0.017802702028063666,0.1677761007423486
2005-02-28,XLE,0.1677761007423486,0.17367263084822637,0.3444110828371021,0.42996373122876697,0.26218763048641835,0.24074646716687045,5.4,2.5,0.77,0.0305302624531333,0.0389218786979066,0.1000000000000005,0.2200000000000002,0.0187999999999999,-0.003,0.0141,0.0132,-0.0021,0.0016,0.020904179855577576,-0.02234897493413235
2005-03-31,XLE,-0.02234897493413235,0.18304901373780758,0.228791843997723,0.41806986142930613,0.4404188363634385,0.25453584976924726,5.2,2.63,0.7,0.0320684126135757,0.0416855229888719,-0.2000000000000001,0.1299999999999999,-0.0192999999999999,-0.0141,0.0207,0.0044,0.0134,0.0021,-0.022134417791296435,-0.050967239643230244
2005-04-30,XLE,-0.050967239643230244,0.09445988616498602,0.16780140513985076,0.3457402437861664,0.39670748342939666,0.2836496524401019,5.2,2.79,0.55,0.0336179295624332,0.0400645647261379,0.0,0.1600000000000001,-0.026,-0.0397,0.0005,0.0097,-0.0085,0.0021,-0.014880724517145394,0.027866958132553243
2005-05-31,XLE,0.027866958132553243,-0.04544925644480935,0.12822337440341702,0.3766230910866706,0.34875613295411734,0.27584440261794557,5.1,3.0,0.4,0.0286928799149841,0.0335347906492753,-0.1000000000000005,0.2099999999999999,0.0365,0.0276,-0.0058,-0.0102,0.0028,0.0024,0.032225020075730804,0.06645882288174643
2005-06-30,XLE,0.06645882288174643,0.043358541371069426,0.226407555108877,0.38493130353304283,0.3184724806512964,0.2652303525095541,5.0,3.04,0.28,0.0254102699841185,0.0463470835890644,-0.0999999999999996,0.04,0.0058,0.0326,0.0279999999999999,0.0087,-0.0052,0.0023,-0.0025109985110285393,0.0742125290513087
2005-07-31,XLE,0.0742125290513087,0.16853831006560838,0.2629981962305944,0.4242253280821402,0.3500127990308315,0.2701945503680757,5.0,3.26,0.26,0.0306716023268112,0.0352984933452609,0.0,0.2199999999999997,0.0392,0.0276,-0.0078,-0.0118999999999999,-0.0078,0.0024,0.042451801509639786,0.06386584474203483
