date,etf,ret_1m,ret_3m,ret_6m,ret_12m,momentum_12_1,vol_6m,Unemployment,FedFunds,YieldSpread,CPI_YoY,IndProd_YoY,Unemp_Chg,FedFunds_Chg,Mkt-RF,SMB,HML,RMW,CMA,RF,spy_return,target,market_regime
2023-12-31,XLE,-0.0087491969790564,-0.0664832559110092,0.0537402700259671,0.0107657277062215,0.0195149246852779,0.157665618844516,3.8,5.33,-0.35,0.0331590994271029,0.0083865910767553,0.0999999999999996,0.0,0.0486,0.0727,0.0489,-0.0297,0.0129,0.0043,0.0414327150509394,0.0044269432727208,1
2024-01-31,XLE,0.0044269432727208,-0.0114825612060751,-0.029063761797151,-0.0235202913292394,-0.0279472346019603,0.0863749075834799,3.7,5.33,-0.28,0.0308834298648557,-0.0127625491269089,-0.0999999999999996,0.0,0.0073,-0.0572,-0.0237999999999999,0.0067,-0.0097,0.0046999999999999,0.0200455943516379,0.0327298029737053,1
2024-02-29,XLE,0.0327298029737053,0.0284075492673697,-0.0127948844389381,0.0785967539130516,0.0458669509393463,0.0982531880716453,3.9,5.33,-0.39,0.0315707414164869,-0.0035432664027599,0.1999999999999997,0.0,0.0507,-0.0081999999999999,-0.0343,-0.0206,-0.0217,0.0042,0.05218671215683,0.0960066270161545,1
2024-03-31,XLE,0.0960066270161545,0.1331633732625807,0.0666801173515715,0.1848793529927537,0.0888727259765991,0.1714824308480595,3.9,5.33,-0.39,0.0348683491208365,-0.0055731262466529,0.0,0.0,0.0283999999999999,-0.0121,0.0416,0.0133,0.0113999999999999,0.0043,0.0295033266517377,-0.0014218964284774,1
2024-04-30,XLE,-0.0014218964284774,0.1273145335613824,0.1158319723553072,0.1449634928889699,0.1463853893174473,0.1403006160889589,3.9,5.33,-0.35,0.0336079512621967,-0.0099710625857999,0.0,0.0,-0.0465,-0.0259,-0.0045,0.0113999999999999,-0.0031,0.0046999999999999,-0.0373377847232597,-0.0034217307812773,1
2024-05-31,XLE,-0.0034217307812773,0.0911629998063997,0.1195705490737695,0.2418588464942759,0.2452805772755533,0.1386985453846778,3.9,5.33,-0.38,0.0324427858400311,-0.0006499644303002,0.0,0.0,0.0432,0.0059,-0.0131,0.0317,-0.0285,0.0044,0.0505797689370444,-0.0219956124779164,1
2024-06-30,XLE,-0.0219956124779164,-0.0268392396876713,0.1063241335749094,0.1600644036008766,0.182060016078793,0.1463271159804818,4.1,5.33,-0.35,0.0297025794864709,0.0077347492399091,0.1999999999999997,0.0,0.0279999999999999,-0.0432,-0.0336,0.0056,-0.018,0.0040999999999999,0.0319508376622776,0.0308121876100917,1
2024-07-31,XLE,0.0308121876100917,0.0053948443508978,0.1327093779122803,0.1036456161151292,0.0728334285050374,0.1453284047170157,4.2,5.33,-0.2,0.029414757935583,-0.009226344732312,0.1000000000000005,0.0,0.0121999999999999,0.0834,0.0562,0.0026,0.0028,0.0045,0.0153742460841745,-0.0207060627297319,2
2024-08-31,XLE,-0.0207060627297319,-0.0118894875975567,0.079273512208843,0.0664786277699048,0.0871846904996368,0.1552718370836654,4.2,5.33,0.0,0.0260714449069203,-0.0040500082805017,0.0,0.0,0.0161,-0.0355,-0.011,0.0076,0.0081999999999999,0.0048,0.0233655484083095,-0.038124371112843,2
2024-09-30,XLE,-0.038124371112843,-0.0280182462324832,-0.0548574859201546,0.0118226314314169,0.0499470025442599,0.0823783367279798,4.1,5.13,0.15,0.0242648303154167,-0.012004422838397,-0.1000000000000005,-0.2000000000000001,0.0173,-0.0092,-0.0276,0.002,-0.0029,0.004,0.0178825079239106,0.0173302429305302,2
2024-10-31,XLE,0.0173302429305302,-0.0415001909120448,-0.0361053465611469,0.0797266257941603,0.0623963828636301,0.0904679319976261,4.1,4.83,0.12,0.0257884405387134,-0.0099473568437596,0.0,-0.2999999999999998,-0.01,-0.0089,0.0086,-0.0148,0.0098,0.0039,-0.0058836272962524,0.0783384493112544,2
2024-11-30,XLE,0.0783384493112544,0.0575443211289415,0.0456548335313848,0.1652253826051544,0.0868869332938999,0.1502419054978396,4.2,4.64,0.05,0.0271947246128483,-0.0155794094814893,0.1000000000000005,-0.1900000000000004,0.0649,0.0458999999999999,0.0015,-0.0231,-0.0204999999999999,0.004,0.0596334128859556,-0.1033182773024445,2
2000-02-29,XLF,-0.1070466533856631,,,,,,4.1,5.73,-0.11,,,0.0999999999999996,0.2800000000000002,0.0245,0.1846,-0.0977,-0.1895,-0.0113,0.0043,-0.0152262185630616,0.1783012827639603,-1
2000-03-31,XLF,0.1783012827639603,,,,,,4.0,5.85,-0.47,,,-0.0999999999999996,0.1199999999999992,0.0521,-0.1553999999999999,0.085,0.1165,-0.012,0.0046999999999999,0.09413344683461,0.0133630718799284,-1
2000-04-30,XLF,0.0133630718799284,0.0846177012582256,,,,,3.8,6.02,-0.45,,,-0.2000000000000001,0.1699999999999999,-0.0635,-0.0475,0.0645,0.0807,0.0562999999999999,0.0046,-0.0326685355295777,0.0223218296752343,1
2000-05-31,XLF,0.0223218296752343,0.213986184319123,,,,,4.0,6.27,-0.4,,,0.2000000000000001,0.25,-0.0438999999999999,-0.0385999999999999,0.0458999999999999,0.0405,0.0147,0.005,-0.0157223393883179,-0.0517779413186497,1
2000-06-30,XLF,-0.0517779413186497,-0.0160930397634869,,,,,4.0,6.53,-0.35,,,0.0,0.2600000000000007,0.0467999999999999,0.0994999999999999,-0.0803999999999999,-0.0831,-0.0317,0.004,0.0172868321251411,0.0919176570868873,1
2000-07-31,XLF,0.0919176570868873,0.0624615454434719,0.1470792467016975,,,0.3514026612179686,4.0,6.54,-0.26,,,0.0,0.0099999999999997,-0.0248,-0.0093999999999999,0.0806,0.0572,0.0298,0.0048,-0.013385230819583,0.1015719543412834,1
2000-08-31,XLF,0.1015719543412834,0.141711670109521,0.3556978544286441,,,0.2806906998022547,4.1,6.5,-0.45,,,0.0999999999999996,-0.04,0.0703,-0.0095,-0.0137,-0.0306,0.0121,0.005,0.0653410922588157,0.0186611799966869,1
2000-09-30,XLF,0.0186611799966869,0.2121507914248577,0.1960577516613707,,,0.1963586995973421,3.9,6.52,-0.18,,,-0.1999999999999997,0.0199999999999995,-0.0544,0.0027,0.0724,0.027,0.0554,0.0051,-0.0572305131515658,-0.0056250608033193,0
2000-10-31,XLF,-0.0056250608033193,0.1146080735346509,0.1770696189781229,,,0.20257863362575,3.9,6.51,-0.17,,,0.0,-0.0099999999999997,-0.0278,-0.0258,0.0558,0.0953999999999999,0.0371,0.0056,-0.0021778300210087,-0.051086646061438,0
2000-11-30,XLF,-0.051086646061438,-0.0380505268680705,0.1036611432414504,,,0.2331289448401134,3.9,6.51,-0.13,,,0.0,0.0,-0.107,-0.0034999999999999,0.1224,0.1305,0.0834999999999999,0.0051,-0.0746529610111215,0.0813288817341779,0
2000-12-31,XLF,0.0813288817341779,0.0246171748694205,0.2367679662942782,,,0.213691287461388,3.9,6.4,0.01,,,0.0,-0.1099999999999994,0.0118,0.0326,0.0755,0.0192,0.0482,0.005,-0.0082680950918182,0.001316226158176,0
2001-01-31,XLF,0.001316226158176,0.0315584618309159,0.1461665353655669,0.2932457820672645,0.2919295559090884,0.1981631552497688,4.2,5.98,0.57,0.0372120496160659,0.0039764906377679,0.3000000000000002,-0.4199999999999999,0.0325,0.0523,-0.0504999999999999,-0.052,-0.0521,0.0054,0.0476631656580786,-0.0672778771322688,0
2001-02-28,XLF,-0.0672778771322688,0.0153672307600851,-0.0226832961079853,0.3330145583206587,0.4002924354529276,0.1836065570083076,4.2,5.49,0.51,0.0352941176470589,-0.0056684588652845,0.0,-0.4900000000000002,-0.1003,0.0287,0.1223,0.0911999999999999,0.0901,0.0038,-0.0953877742884738,-0.0331510921952944,0
2001-03-31,XLF,-0.0331510921952944,-0.0991127431693872,-0.0744955682999667,0.121562183361404,0.1547132755566984,0.1830277501542679,4.3,5.31,0.75,0.0298245614035086,-0.0112229572524915,0.0999999999999996,-0.1800000000000006,-0.0725,0.0233,0.0647,0.0334,0.0372,0.0042,-0.0585720961754852,0.0395999434225229,0
2001-04-30,XLF,0.0395999434225229,-0.0608290259050403,-0.0292705640741244,0.1477990549039984,0.1081991114814755,0.1976459484549139,4.4,4.8,1.05,0.032182562902282,-0.0206021862179592,0.1000000000000005,-0.5099999999999998,0.0794,-0.0088,-0.0464,-0.0318,-0.0319,0.0039,0.0883631410021692,0.0440001242340648,0
2001-05-31,XLF,0.0440001242340648,0.0504489754612933,0.0658162062213785,0.169477349462829,0.1254772252287641,0.1898860589219625,4.3,4.21,1.21,0.0356308411214953,-0.0279118105560091,-0.1000000000000005,-0.5899999999999999,0.0068,0.0355,0.0338,0.0029,0.0195,0.0032,-0.0056057416172217,-0.0107979414395182,0
2001-06-30,XLF,-0.0107979414395182,0.0728021262170695,-0.0263106169523177,0.2104573493419604,0.2212552907814787,0.1480467008486811,4.5,3.97,1.17,0.0319396051103368,-0.0334221637189173,0.2000000000000001,-0.2399999999999997,-0.0194,0.0669,-0.0126,0.0157,-0.0167,0.0028,-0.0265978466850702,-0.0058607578757511,1
2001-07-31,XLF,-0.0058607578757511,0.0273414249187954,-0.0334876009862449,0.1126789343793219,0.1185396922550731,0.1477309573711849,4.6,3.77,1.28,0.0272148233931674,-0.0377351171491129,0.0999999999999996,-0.2000000000000001,-0.0213,-0.0286,0.0495,0.0729,0.0289999999999999,0.003,-0.0073804745791399,-0.0661213480426825,1
2001-08-31,XLF,-0.0661213480426825,-0.0827800473579519,-0.0323310718966586,-0.0550143680046439,0.0111069800380385,0.1465763011099482,4.9,3.65,1.21,0.0272148233931674,-0.0362152776652285,0.3000000000000007,-0.1200000000000001,-0.064,0.0254,0.0286,0.0381,0.0653,0.0031,-0.0593324312036045,-0.0605252294792837,1
2001-09-30,XLF,-0.0605252294792837,-0.1325073353977174,-0.0597052091806479,-0.1342007774806146,-0.0736755480013309,0.1631906458876142,5.0,3.07,1.74,0.025921658986175,-0.0455015745457048,0.0999999999999996,-0.5800000000000001,-0.0924,-0.0574,0.0152,0.0503,0.0335,0.0028,-0.0850640031809464,-0.009795230661094,0
2001-10-31,XLF,-0.009795230661094,-0.1364418081830603,-0.1091003832642648,-0.1383709473383892,-0.1285757166772952,0.1405795600871753,5.3,2.49,1.86,0.0212765957446807,-0.0444050232190538,0.2999999999999998,-0.5799999999999996,0.0248,0.0533999999999999,-0.0731,-0.0298,-0.0436,0.0022,0.0168227432688257,0.0649401168417818,0
2001-11-30,XLF,0.0649401168417818,-0.0053803432985959,-0.0881603906565479,-0.0223441844351693,-0.0872843012769511,0.16398099644815,5.5,2.09,1.94,0.0189437428243399,-0.0504491396078312,0.2000000000000001,-0.4000000000000003,0.0753,-0.0036,0.0217,-0.0349,-0.0168,0.0017,0.0779775372453455,0.0150525282753637,0
2001-12-31,XLF,0.0150525282753637,0.0701974144560515,-0.0623099209416658,-0.0886205378939836,-0.1036730661693473,0.1694391272784124,5.7,1.82,2.0,0.0160366552119131,-0.0477477623820274,0.2000000000000001,-0.2699999999999998,0.0161,0.0511,0.0083,0.0026,-0.0028,0.0015,0.0021921940400433,-0.0070969849694304,1
2002-01-31,XLF,-0.0070969849694304,0.072895660147715,-0.0635461480353452,-0.0970337490215901,-0.0899367640521596,0.1693689112280889,5.7,1.73,1.91,0.0119589977220957,-0.0368261844138321,0.0,-0.09,-0.0144,0.0128,0.0342,0.0473,0.0283,0.0014,-0.0063930639873637,-0.0173078409786574,1
2002-02-28,XLF,-0.0173078409786574,-0.0093522976727241,-0.01473264097132,-0.0470637128679787,-0.0297558718893212,0.1429696535643511,5.7,1.74,1.82,0.0113636363636364,-0.0303997441497249,0.0,0.01,-0.0227999999999999,-0.0038,0.0233999999999999,0.0803,0.051,0.0013,-0.0179360189526384,0.0626228483278497,1
2002-03-31,XLF,0.0626228483278497,0.0382180223797617,0.1084154368358133,0.0487102276551654,-0.0139126206726842,0.1282401727096521,5.7,1.73,1.7,0.0136286201022146,-0.0213749036944035,0.0,-0.01,0.0424,0.0415,0.0108,-0.0183,0.0066,0.0013,0.0303194779670183,-0.0221696284927579,1
2002-04-30,XLF,-0.0221696284927579,0.0231453788564343,0.0960410390041494,-0.0130593442601154,0.0091102842326424,0.1356718921746496,5.9,1.75,1.87,0.0164399092970521,-0.0130533290890647,0.2000000000000001,0.02,-0.0521,0.0663,0.0401,0.0458999999999999,0.0535,0.0015,-0.0554575942056481,-0.0030238606975968,1
2002-05-31,XLF,-0.0030238606975968,0.0374293591374949,0.0280770614647707,-0.0600833291917771,-0.0570594684941803,0.1080819417973041,5.8,1.75,1.86,0.0124083474337279,-0.0043328851038398,-0.1000000000000005,0.0,-0.0136,-0.0306999999999999,0.0152,0.0231,0.0253,0.0014,-0.0059337415994364,-0.0470048565122046,1
2002-06-30,XLF,-0.0470048565122046,-0.0721983457025594,-0.0339803233227976,-0.0962902442644635,-0.0492853877522588,0.1276482540947242,5.8,1.75,1.96,0.0106921778277997,0.0092091091964254,0.0,0.0,-0.0723,0.0375999999999999,0.0037,0.0392,0.0266,0.0013,-0.077037758426936,-0.079062496469392,0
2002-07-31,XLF,-0.079062496469392,-0.1290912136791935,-0.1059458348227592,-0.1694919828581044,-0.0904294863887124,0.1647645608792212,5.8,1.73,2.28,0.0146561443066515,0.0153869755483591,0.0,-0.02,-0.0819,-0.0633,-0.0351,0.0384,-0.011,0.0015,-0.0755958876394217,0.0186551023684604,0
2002-08-31,XLF,0.0186551023684604,-0.1074122506131362,-0.0699828914756413,-0.0847155324469614,-0.1033706348154218,0.1726105732932,5.7,1.74,2.0,0.0174746335963922,0.0154248360151254,-0.0999999999999996,0.01,0.005,-0.0128,0.0301,0.0137,-0.0139999999999999,0.0014,0.0068008616686445,-0.119676240052913,0
2002-09-30,XLF,-0.119676240052913,-0.1800836341538445,-0.252281979856404,-0.1438665430205906,-0.0241903029676776,0.1767960639534713,5.7,1.75,1.91,0.0151600224592927,0.0214606444052574,0.0,0.01,-0.1033999999999999,0.0305,0.0126,0.0329,-0.0229,0.0014,-0.1088470354663213,0.0973144587183003,0
2002-10-31,XLF,0.0973144587183003,-0.0037066789661521,-0.1327978926453457,-0.0367568536411962,-0.1340713123594966,0.2668517988184418,5.7,1.75,2.25,0.0202702702702701,0.0221354225514431,0.0,0.0,0.0784,-0.0429,-0.0375999999999999,-0.0316,0.0073,0.0014,0.0871357778099344,0.0372339324705428,0
2002-11-30,XLF,0.0372339324705428,0.0148721511359302,-0.0925400994772059,-0.0644630380124352,-0.1016969704829781,0.2795422319246977,5.9,1.34,2.14,0.0225352112676056,0.0341150392179152,0.2000000000000001,-0.4099999999999999,0.0596,0.0294,-0.0116,-0.0925,0.0516,0.0012,0.0616816875553327,-0.0598291029765307,0
2002-12-31,XLF,-0.0598291029765307,0.0747192882123124,-0.1053643459415321,-0.1393446692643297,-0.0795155662877989,0.2835786052244621,6.0,1.24,2.22,0.0248027057497182,0.0288039448485426,0.0999999999999996,-0.1,-0.0576,0.0055,0.0210999999999999,0.0632,-0.0179,0.0011,-0.0611839037893506,-0.0068038470556479,0
2003-01-31,XLF,-0.0068038470556479,-0.0293990175616358,-0.033105696527788,-0.1390515313505472,-0.1322476842948993,0.2636817820983689,5.8,1.24,2.28,0.0275745638716939,0.030711406545139,-0.2000000000000001,0.0,-0.0256999999999999,0.0070999999999999,-0.0079,-0.0093,0.0069,0.001,-0.0198011414164525,-0.0308467486569229,0
2003-02-28,XLF,-0.0308467486569229,-0.0974796986891016,-0.0826075475531714,-0.1525904390288127,-0.1217436903718898,0.2620787973921001,5.9,1.26,2.18,0.0314606741573033,0.0318171241124256,0.1000000000000005,0.02,-0.0187999999999999,-0.0087,-0.0136,0.0079,-0.0068,0.0009,-0.0134788243853741,-0.0137768788641247,1
2003-03-31,XLF,-0.0137768788641247,-0.0514274745766956,0.0232918136356168,-0.2289901662207871,-0.2152132873566624,0.1930794014748779,5.9,1.25,2.32,0.0302521008403362,0.0217094358327931,0.0,-0.01,0.0109,0.0077,-0.0210999999999999,0.0168,-0.0081,0.001,-0.0018847294992615,0.1307838604652291,1
2003-04-30,XLF,0.1307838604652291,0.0861602329441815,0.0567612153825456,-0.0760366772628,-0.2068205377280292,0.2335171915648111,6.0,1.26,2.38,0.0217512548800891,0.0106881389223696,0.0999999999999996,0.01,0.0818,0.0113999999999999,0.0121999999999999,-0.0467999999999999,0.0098,0.001,0.0889849040716905,0.0509204772127869,1
2003-05-31,XLF,0.0509204772127869,0.1679274588138913,0.0704477601247897,-0.0220923393524162,-0.0730128165652032,0.2381796138967713,6.1,1.26,2.04,0.018941504178273,0.0063692143524076,0.0999999999999996,0.0,0.0605,0.0478,0.0069999999999999,-0.0694,0.0306999999999999,0.0009,0.0548365349420789,-0.000407599066972,1
2003-06-30,XLF,-0.000407599066972,0.181296738611044,0.1298692640343484,0.0245049180928162,0.0249125171597883,0.2082734258612487,6.3,1.22,2.22,0.0194877505567929,-0.000588714540698,0.2000000000000001,-0.04,0.0141999999999999,0.0165,0.0014,0.0044,-0.004,0.001,0.007013693915296,0.0484318572079334,1
2003-07-31,XLF,0.0484318572079334,0.0989447353537482,0.1851049682979297,0.1519992717701417,0.1035674145622083,0.2047855864061886,6.2,1.01,2.69,0.0205555555555554,0.0048700385655,-0.0999999999999996,-0.2099999999999999,0.0233,0.044,-0.0153,-0.0389,0.0152,0.0007,0.0217040181389123,-0.0117098186517964,2
2003-08-31,XLF,-0.0117098186517964,0.0363144394891649,0.2042418983030562,0.1216343507498848,0.1333441694016812,0.1923595851174414,6.1,1.03,2.5,0.0221606648199446,0.0037923869625795,-0.1000000000000005,0.02,0.0233,0.0237,0.0163999999999999,-0.0229,0.0215,0.0007,0.0206262515632908,0.0035540145731955,2
2003-09-30,XLF,0.0035540145731955,0.0402760531293325,0.2215727917403765,0.2448646053759934,0.2413105908027978,0.1833714783921376,6.1,1.01,2.46,0.0237831858407078,0.0094072899878769,0.0,-0.02,-0.0124,0.0056999999999999,0.0014,0.009,0.0040999999999999,0.0008,-0.0146886852779342,0.0749240099708339,2
2003-10-31,XLF,0.0749240099708339,0.066768205892233,0.1657129412459813,0.222474156628527,0.147550146657693,0.1212462049452308,6.0,1.01,2.48,0.0204194260485652,0.0127597295286649,-0.0999999999999996,0.0,0.0608,0.0263,0.0220999999999999,-0.0138,0.0165,0.0007,0.0575713447972341,-0.0036802896302602,2
2003-11-30,XLF,-0.0036802896302602,0.0747977349137692,0.1111121744029342,0.1815599345277239,0.1852402241579841,0.1206488563112078,5.8,1.0,2.28,0.0192837465564739,0.0138703390417396,-0.2000000000000001,-0.01,0.0135,0.0231,0.0172,0.0021,0.0168,0.0007,0.0109212796855098,0.0391577107881291,2
2003-12-31,XLF,0.0391577107881291,0.1104014311287028,0.1506774842580354,0.2805467482923838,0.2413890375042546,0.118712321894954,5.7,0.98,2.43,0.0203520352035202,0.0198418839509557,-0.0999999999999996,-0.02,0.0429,-0.0250999999999999,0.0151,0.0056999999999999,0.0085,0.0008,0.0453736612453659,0.0388649051008105,2
2004-01-31,XLF,0.0388649051008105,0.0743423262586794,0.1411105321509125,0.3262155004488423,0.2873505953480317,0.1149122739100692,5.7,1.0,2.32,0.02026286966046,0.0127635880972554,0.0,0.02,0.0215,0.0246,0.0242,-0.036,0.0333,0.0007,0.0245879668754904,0.028571556105617,2
2004-02-29,XLF,0.028571556105617,0.1065941719945566,0.1813919069083259,0.3856338052113822,0.3570622491057652,0.0981764104511111,5.6,1.01,2.33,0.0168845315904138,0.0176638987569037,-0.1000000000000005,0.01,0.0139999999999999,-0.0092,0.0095,0.0213,-0.0116999999999999,0.0006,0.0135708282998057,-0.0160641801952878,2
2004-03-31,XLF,-0.0160641801952878,0.0513722810111396,0.1617737121398424,0.383346503880219,0.3994106840755069,0.1136685885714394,5.8,1.0,2.26,0.017400761283306,0.0162637589402927,0.2000000000000001,-0.01,-0.0132,0.0210999999999999,0.0023,0.0165,-0.0098,0.0009,-0.0166928841955885,-0.0392114620795885,2
2004-04-30,XLF,-0.0392114620795885,-0.0267040861692594,0.0476382400894199,0.2133511813354013,0.2525626434149899,0.1126876941286877,5.6,1.0,2.22,0.0229257641921398,0.0261512317017018,-0.2000000000000001,0.0,-0.0182,-0.0206,-0.0323,0.0346,-0.0283,0.0008,-0.0154819112511765,0.0170701552501189,2
2004-05-31,XLF,0.0170701552501189,-0.0382054870247575,0.0683886849697991,0.1795008593727333,0.1624307041226144,0.1113656225556592,5.6,1.0,2.12,0.0289775833788954,0.0338458309862264,0.0,0.0,0.0118,-0.004,-0.0018,-0.0116999999999999,0.0001,0.0006,0.0171230937767838,-0.0006994673165106,2
2004-06-30,XLF,-0.0006994673165106,-0.0228407741459802,0.0285315068651593,0.1792089911231947,0.1799084584397053,0.1013344910839074,5.6,1.03,1.92,0.0316766794101583,0.0244703136255179,0.0,0.03,0.0186,0.0252,0.0121,0.0112,-0.0031,0.0008,0.0147975256019154,-0.0163274508240985,2
2004-07-31,XLF,-0.0163274508240985,4.323710950970838e-05,-0.0266608490597497,0.1144496830911627,0.1307771339152613,0.0855840464829894,5.5,1.26,1.82,0.0293957539466522,0.0268485543550431,-0.0999999999999996,0.2299999999999999,-0.0404,-0.0292,0.0322,0.0521,-0.0168,0.001,-0.0286860885241284,0.0325349503155265,2
2004-08-31,XLF,0.0325349503155265,0.0155080321749173,-0.0226974548498402,0.1586944520584857,0.1261595017429592,0.0893539791824777,5.4,1.43,1.72,0.0254742547425472,0.0297845241460321,-0.0999999999999996,0.1699999999999999,0.0008,-0.0118,0.0108,0.0121,-0.0135,0.0011,0.0024365243314112,-0.0145429373724591,2
2004-09-30,XLF,-0.0145429373724591,0.0016645621189688,-0.0211762120270114,0.140597500112831,0.1551404374852901,0.0888767941425426,5.4,1.61,1.51,0.0253916801728795,0.0244880384762076,0.0,0.1800000000000001,0.016,0.0322,-0.0005,-0.0149,-0.0172,0.0011,0.0058493213109518,0.010717011198396,2
2004-10-31,XLF,0.010717011198396,0.0287090241414634,0.0287522612509731,0.0763905013403931,0.065673490141997,0.0658280918607054,5.5,1.76,1.49,0.0319091400757165,0.0319574846155692,0.0999999999999996,0.1499999999999999,0.0141999999999999,0.0015,-0.0026,-0.0053,0.0040999999999999,0.0011,0.0171012166857431,0.0311082799503721,2
2004-11-30,XLF,0.0311082799503721,0.027282353776309,0.0427903859512264,0.1111790709210255,0.0800707909706534,0.0745306081539346,5.4,1.93,1.34,0.036216216216216,0.0276300539178535,-0.0999999999999996,0.1699999999999999,0.0453,0.0412,0.0157,-0.0052,-0.0018,0.0015,0.041431185407851,0.0349147403386187,2
2004-12-31,XLF,0.0349147403386187,0.0767400314873869,0.0784045936063557,0.1069361004715151,0.0720213601328964,0.082175579684194,5.4,2.16,1.16,0.0334231805929918,0.0355115206773886,0.0,0.2300000000000002,0.0341,-0.0004,-0.0023,-0.0107,0.0039,0.0016,0.0283157658240973,-0.0155402730508571,2
2005-01-31,XLF,-0.0155402730508571,0.0504827472381337,0.0791917713795972,0.0525309223198474,0.0680711953707046,0.0815045888325651,5.3,2.28,0.85,0.028448738593666,0.0376566818830181,-0.1000000000000005,0.1199999999999996,-0.0275,-0.0111,0.0206,0.0279999999999999,-0.0141,0.0016,-0.0178027020280636,-0.0066956089816071,2
2005-02-28,XLF,-0.0066956089816071,0.0126788583061544,0.0399612120824635,0.0172637572326233,0.0239593662142304,0.0779737963950898,5.4,2.5,0.77,0.0305302624531333,0.0389218786979066,0.1000000000000005,0.2200000000000002,0.0187999999999999,-0.003,0.0141,0.0132,-0.0021,0.0016,0.0209041798555775,-0.0431414501297997,2
2005-03-31,XLF,-0.0431414501297997,-0.065377332162264,0.0113626993251229,-0.0098135127018885,0.0333279374279111,0.1030838415991568,5.2,2.63,0.7,0.0320684126135757,0.0416855229888719,-0.2000000000000001,0.1299999999999999,-0.0192999999999999,-0.0141,0.0207,0.0044,0.0134,0.0021,-0.0221344177912964,0.0070947910232239,2
2005-04-30,XLF,0.0070947910232239,-0.0427422680881829,0.0077404791499507,0.0364927404009239,0.0293979493777,0.1024651790598201,5.2,2.79,0.55,0.0336179295624332,0.0400645647261379,0.0,0.1600000000000001,-0.026,-0.0397,0.0005,0.0097,-0.0085,0.0021,-0.0148807245171453,0.0295358325234917,2
2005-05-31,XLF,0.0295358325234917,-0.0065108265830839,0.0061680317230704,0.0489584176742968,0.019422585150805,0.1013853926950953,5.1,3.0,0.4,0.0286928799149841,0.0335347906492753,-0.1000000000000005,0.2099999999999999,0.0365,0.0276,-0.0058,-0.0102,0.0028,0.0024,0.0322250200757308,0.0064891863193772,2
2005-06-30,XLF,0.0064891863193772,0.0431198098660929,-0.022257522296171,0.0561470713101847,0.0496578849908074,0.0852726559301761,5.0,3.04,0.28,0.0254102699841185,0.0463470835890644,-0.0999999999999996,0.04,0.0058,0.0326,0.0279999999999999,0.0087,-0.0052,0.0023,-0.0025109985110285,0.0216384358807435,2
2005-07-31,XLF,0.0216384358807435,0.0576634547236125,0.0149211866354296,0.0941129580150268,0.0724745221342832,0.0890205617525296,5.0,3.26,0.26,0.0306716023268112,0.0352984933452609,0.0,0.2199999999999997,0.0392,0.0276,-0.0078,-0.0118999999999999,-0.0078,0.0024,0.0424518015096397,-0.0163709516400192,2
2005-08-31,XLF,-0.0163709516400192,0.0117566705601015,0.0052458439770175,0.045207056059481,0.0615780076995002,0.092403106519661,4.9,3.5,0.18,0.0364693446088795,0.0379759408807436,-0.0999999999999996,0.2400000000000002,-0.012,-0.0093999999999999,0.0134,-0.0196,0.0038,0.003,-0.0093741025066468,0.0027170210178468,2
2005-09-30,XLF,0.0027170210178468,0.0079845052585711,0.0511043151246641,0.062467014449787,0.0597499934319402,0.0552770766026436,5.0,3.62,0.16,0.047418335089568,0.0165744500873097,0.0999999999999996,0.1200000000000001,0.0048,-0.0031,0.0078,0.0026,-0.0060999999999999,0.0029,0.0037519717217171,0.0364903156439284,2
2005-10-31,XLF,0.0364903156439284,0.0228363850217561,0.0804998397453686,0.0882403188953194,0.051750003251391,0.0676980273758376,5.0,3.78,0.17,0.0435010482180293,0.020209103457029,0.0,0.1599999999999997,-0.0204,-0.015,0.0043,-0.0069999999999999,-0.0126,0.0027,-0.019494565063621,0.0476662488883803,2
2005-11-30,XLF,0.0476662488883803,0.0868735855501556,0.0986302561102572,0.1047982878333276,0.0571320389449473,0.0815060472271937,5.0,4.0,0.07,0.0333854981742305,0.0291207231806274,0.0,0.2200000000000002,0.0361,0.009,-0.0118999999999999,-0.0079,-0.0109,0.0031,0.0439527326800839,-0.0062753113028959,2
2005-12-31,XLF,-0.0062753113028959,0.0778812532294128,0.085865758487984,0.063608236191813,0.0698835474947089,0.0870556333233546,4.9,4.16,-0.02,0.0333854981742305,0.0262590737571501,-0.0999999999999996,0.1600000000000001,-0.0024,-0.0025,0.0015,0.0018,0.002,0.0032,-0.007176565936344,0.0154183630777182,2
2006-01-31,XLF,0.0154183630777182,0.0568093006632026,0.0796456856849587,0.0945668723203884,0.0791485092426701,0.0862397252815737,4.7,4.29,-0.01,0.0401878914405011,0.0241948016324555,-0.2000000000000001,0.1299999999999999,0.0302999999999999,0.0583,0.0098999999999999,-0.0066,-0.0034999999999999,0.0034999999999999,0.0294423012794353,0.0212834829664247,2
2006-02-28,XLF,0.0212834829664247,0.0304265347412471,0.1173001202914028,0.1225459642684203,0.1012624813019955,0.0701062453906823,4.8,4.49,-0.14,0.0363825363825363,0.0172423612053085,0.0999999999999996,0.2000000000000001,-0.003,-0.0046,-0.0031,-0.0054,0.0197999999999999,0.0034,0.0057256311994153,-0.0024521350369827,2
